type,stamp_relative,stamp_absolute,error,linear_x,angular_z
command,2.064185,1761866510.955202,nan,0.550000,0.021846
command,2.096478,1761866510.987496,nan,0.300000,-0.109268
error,2.097661,1761866510.988678,-0.126829,0.300000,-0.109268
error,2.123494,1761866511.014512,-0.112195,0.300000,-0.109268
command,2.130016,1761866511.021033,nan,0.550000,0.040635
command,2.161834,1761866511.052851,nan,0.300000,-0.078537
error,2.165452,1761866511.056470,-0.097561,0.300000,-0.078537
error,2.189937,1761866511.080954,-0.060976,0.300000,-0.078537
command,2.194678,1761866511.085696,nan,0.550000,0.097671
command,2.228034,1761866511.119051,nan,0.300000,-0.042683
error,2.230238,1761866511.121255,-0.017073,0.300000,-0.042683
error,2.257092,1761866511.148110,0.043902,0.300000,-0.042683
command,2.260926,1761866511.151943,nan,0.300000,0.107369
command,2.293384,1761866511.184402,nan,0.300000,0.198365
error,2.297445,1761866511.188462,0.121951,0.300000,0.198365
error,2.325933,1761866511.216950,0.234146,0.300000,0.198365
command,2.328016,1761866511.219033,nan,0.300000,0.289792
error,2.356517,1761866511.247535,0.385366,0.300000,0.289792
command,2.360427,1761866511.251445,nan,0.300000,0.476643
error,2.389223,1761866511.280240,0.385366,0.300000,0.476643
command,2.393314,1761866511.284332,nan,0.300000,0.680253
command,2.427397,1761866511.318415,nan,0.300000,0.269756
error,2.429236,1761866511.320253,0.385366,0.300000,0.269756
error,2.456492,1761866511.347509,0.385366,0.300000,0.269756
command,2.459082,1761866511.350099,nan,0.300000,0.269756
command,2.492097,1761866511.383115,nan,0.300000,0.269756
error,2.498423,1761866511.389441,0.385366,0.300000,0.269756
error,2.524748,1761866511.415765,0.385366,0.300000,0.269756
command,2.525454,1761866511.416471,nan,0.300000,0.269756
command,2.558541,1761866511.449558,nan,0.300000,0.269756
error,2.562847,1761866511.453865,0.385366,0.300000,0.269756
error,2.589381,1761866511.480398,0.385366,0.300000,0.269756
command,2.591883,1761866511.482901,nan,0.300000,0.269756
error,2.622354,1761866511.513371,0.385366,0.300000,0.269756
command,2.625382,1761866511.516399,nan,0.300000,0.269756
command,2.659002,1761866511.550019,nan,0.300000,0.269756
error,2.663948,1761866511.554965,0.385366,0.300000,0.269756
command,2.690598,1761866511.581616,nan,0.300000,0.269756
error,2.691174,1761866511.582191,0.385366,0.300000,0.269756
command,2.723149,1761866511.614167,nan,0.300000,0.269756
error,2.729818,1761866511.620835,0.385366,0.300000,0.269756
error,2.757009,1761866511.648026,0.385366,0.300000,0.269756
command,2.757045,1761866511.648062,nan,0.300000,0.269756
command,2.788944,1761866511.679961,nan,0.300000,0.269756
error,2.795812,1761866511.686830,0.385366,0.300000,0.269756
command,2.821963,1761866511.712980,nan,0.300000,0.269756
error,2.825425,1761866511.716442,0.665854,0.300000,0.269756
command,2.855344,1761866511.746362,nan,0.300000,1.000000
error,2.856612,1761866511.747630,0.575610,0.300000,1.000000
command,2.890201,1761866511.781218,nan,0.300000,0.153895
error,2.896300,1761866511.787318,0.478049,0.300000,0.153895
command,2.921789,1761866511.812807,nan,0.550000,0.073240
error,2.923184,1761866511.814201,0.356098,0.550000,0.073240
command,2.955211,1761866511.846229,nan,0.300000,-0.083422
error,2.962637,1761866511.853654,0.173171,0.300000,-0.083422
command,2.987137,1761866511.878154,nan,0.300000,-0.376807
error,2.991460,1761866511.882477,0.000000,0.300000,-0.376807
command,3.019864,1761866511.910881,nan,0.300000,-0.476394
error,3.022548,1761866511.913565,-0.143902,0.300000,-0.476394
command,3.053431,1761866511.944449,nan,0.300000,-0.494981
error,3.062161,1761866511.953178,-0.282927,0.300000,-0.494981
command,3.086253,1761866511.977270,nan,0.300000,-0.570142
error,3.090174,1761866511.981191,-0.382927,0.300000,-0.570142
command,3.119149,1761866512.010166,nan,0.300000,-0.542187
error,3.122539,1761866512.013556,-0.426829,0.300000,-0.542187
command,3.155998,1761866512.047016,nan,0.300000,-0.419141
error,3.163155,1761866512.054173,-0.424390,0.300000,-0.419141
command,3.185065,1761866512.076082,nan,0.300000,-0.290423
error,3.189328,1761866512.080346,-0.360976,0.300000,-0.290423
command,3.217778,1761866512.108795,nan,0.300000,-0.078874
error,3.222338,1761866512.113355,-0.258537,0.300000,-0.078874
command,3.250438,1761866512.141456,nan,0.300000,0.101059
error,3.255745,1761866512.146763,-0.153659,0.300000,0.101059
command,3.288268,1761866512.179285,nan,0.300000,0.171247
error,3.296146,1761866512.187164,-0.043902,0.300000,0.171247
command,3.317014,1761866512.208032,nan,0.300000,0.274189
error,3.324555,1761866512.215572,0.017073,0.300000,0.274189
command,3.350104,1761866512.241121,nan,0.300000,0.177355
error,3.356348,1761866512.247365,0.051220,0.300000,0.177355
command,3.384816,1761866512.275834,nan,0.300000,0.129085
error,3.396019,1761866512.287036,0.036585,0.300000,0.129085
command,3.416059,1761866512.307076,nan,0.300000,-0.014601
error,3.423623,1761866512.314641,0.002439,0.300000,-0.014601
command,3.449175,1761866512.340193,nan,0.300000,-0.090623
error,3.455928,1761866512.346945,-0.063415,0.300000,-0.090623
command,3.485636,1761866512.376653,nan,0.300000,-0.223089
error,3.498155,1761866512.389173,-0.151220,0.300000,-0.223089
command,3.515216,1761866512.406234,nan,0.300000,-0.345049
error,3.523620,1761866512.414637,-0.256098,0.300000,-0.345049
command,3.550895,1761866512.441912,nan,0.300000,-0.465610
error,3.562433,1761866512.453450,-0.380488,0.300000,-0.465610
command,3.581879,1761866512.472896,nan,0.300000,-0.601858
error,3.589485,1761866512.480502,-0.529268,0.300000,-0.601858
command,3.613714,1761866512.504731,nan,0.300000,-0.786989
error,3.622644,1761866512.513662,-0.529268,0.300000,-0.786989
command,3.647521,1761866512.538539,nan,0.300000,-0.370488
error,3.663368,1761866512.554385,-0.529268,0.300000,-0.370488
command,3.679918,1761866512.570935,nan,0.300000,-0.370488
error,3.690347,1761866512.581364,-0.529268,0.300000,-0.370488
command,3.715708,1761866512.606725,nan,0.300000,-0.370488
error,3.730283,1761866512.621300,-0.395122,0.300000,-0.370488
command,3.745990,1761866512.637007,nan,0.550000,0.084955
error,3.756651,1761866512.647669,-0.270732,0.550000,0.084955
command,3.781885,1761866512.672902,nan,0.300000,0.152482
error,3.794883,1761866512.685900,-0.163415,0.300000,0.152482
command,3.812653,1761866512.703671,nan,0.300000,0.174842
error,3.833109,1761866512.724126,-0.112195,0.300000,0.174842
command,3.844955,1761866512.735973,nan,0.550000,0.064764
error,3.857595,1761866512.748612,-0.129268,0.550000,0.064764
command,3.880720,1761866512.771737,nan,0.300000,-0.136479
error,3.897794,1761866512.788811,-0.204878,0.300000,-0.136479
command,3.911402,1761866512.802420,nan,0.300000,-0.346654
error,3.923252,1761866512.814269,-0.358537,0.300000,-0.346654
command,3.943935,1761866512.834952,nan,0.300000,-0.674228
error,3.956484,1761866512.847502,-0.358537,0.300000,-0.674228
command,3.976213,1761866512.867230,nan,0.300000,-0.250976
error,4.000583,1761866512.891601,-0.358537,0.300000,-0.250976
command,4.011257,1761866512.902275,nan,0.300000,-0.250976
error,4.027906,1761866512.918924,-0.358537,0.300000,-0.250976
command,4.043077,1761866512.934094,nan,0.300000,-0.250976
error,4.057598,1761866512.948615,-0.358537,0.300000,-0.250976
command,4.076024,1761866512.967041,nan,0.300000,-0.250976
error,4.097844,1761866512.988862,-0.358537,0.300000,-0.250976
command,4.108856,1761866512.999874,nan,0.300000,-0.250976
error,4.125421,1761866513.016438,-0.358537,0.300000,-0.250976
command,4.140920,1761866513.031937,nan,0.300000,-0.250976
error,4.159432,1761866513.050450,-0.358537,0.300000,-0.250976
command,4.175308,1761866513.066325,nan,0.300000,-0.250976
error,4.197683,1761866513.088701,-0.358537,0.300000,-0.250976
command,4.209409,1761866513.100426,nan,0.300000,-0.250976
error,4.225852,1761866513.116869,-0.358537,0.300000,-0.250976
command,4.240669,1761866513.131686,nan,0.300000,-0.250976
error,4.259086,1761866513.150103,-0.358537,0.300000,-0.250976
command,4.273017,1761866513.164035,nan,0.300000,-0.250976
error,4.291675,1761866513.182693,-0.358537,0.300000,-0.250976
command,4.306024,1761866513.197042,nan,0.300000,-0.250976
error,4.331987,1761866513.223004,-0.358537,0.300000,-0.250976
command,4.341060,1761866513.232078,nan,0.300000,-0.250976
error,4.359183,1761866513.250201,-0.358537,0.300000,-0.250976
command,4.372011,1761866513.263029,nan,0.300000,-0.250976
error,4.396864,1761866513.287882,-0.358537,0.300000,-0.250976
command,4.406299,1761866513.297316,nan,0.300000,-0.250976
error,4.425003,1761866513.316020,-0.358537,0.300000,-0.250976
command,4.438624,1761866513.329641,nan,0.300000,-0.250976
error,4.457167,1761866513.348185,-0.358537,0.300000,-0.250976
command,4.470604,1761866513.361622,nan,0.300000,-0.250976
error,4.493042,1761866513.384059,-0.358537,0.300000,-0.250976
command,4.504054,1761866513.395071,nan,0.300000,-0.250976
error,4.523370,1761866513.414387,-0.358537,0.300000,-0.250976
command,4.537223,1761866513.428241,nan,0.300000,-0.250976
error,4.556733,1761866513.447751,-0.609756,0.300000,-0.250976
command,4.570379,1761866513.461396,nan,0.300000,-1.000000
error,4.596831,1761866513.487849,-0.512195,0.300000,-1.000000
command,4.605063,1761866513.496080,nan,0.300000,-0.093828
error,4.624237,1761866513.515254,-0.404878,0.300000,-0.093828
command,4.636031,1761866513.527048,nan,0.550000,0.013993
error,4.659231,1761866513.550248,-0.229268,0.550000,0.013993
command,4.669793,1761866513.560810,nan,0.300000,0.314589
error,4.690716,1761866513.581733,-0.068293,0.300000,0.314589
command,4.702051,1761866513.593068,nan,0.300000,0.395157
error,4.723289,1761866513.614307,0.043902,0.300000,0.395157
command,4.735557,1761866513.626574,nan,0.300000,0.333746
error,4.764209,1761866513.655226,0.121951,0.300000,0.333746
command,4.769448,1761866513.660465,nan,0.300000,0.295937
error,4.790880,1761866513.681897,0.156098,0.300000,0.295937
command,4.801600,1761866513.692618,nan,0.300000,0.202727
error,4.834364,1761866513.725382,0.160976,0.300000,0.202727
command,4.834894,1761866513.725912,nan,0.300000,0.109268
error,4.858217,1761866513.749234,0.151220,0.300000,0.109268
command,4.868723,1761866513.759741,nan,0.550000,0.092721
error,4.890816,1761866513.781833,0.136585,0.550000,0.092721
command,4.900787,1761866513.791804,nan,0.550000,0.055125
error,4.922902,1761866513.813919,0.117073,0.550000,0.055125
command,4.933474,1761866513.824492,nan,0.550000,0.029268
error,4.956337,1761866513.847354,0.092683,0.550000,0.029268
command,4.967083,1761866513.858100,nan,0.550000,-0.000236
error,4.999106,1761866513.890124,0.073171,0.550000,-0.000236
command,5.001484,1761866513.892501,nan,0.550000,0.064878
error,5.023996,1761866513.915014,0.051220,0.550000,0.064878
command,5.033784,1761866513.924802,nan,0.300000,-0.078231
error,5.064162,1761866513.955179,0.031707,0.300000,-0.078231
command,5.067117,1761866513.958134,nan,0.550000,0.035854
error,5.090778,1761866513.981795,-0.002439,0.550000,0.035854
command,5.099686,1761866513.990703,nan,0.300000,-0.146283
error,5.123255,1761866514.014273,-0.036585,0.300000,-0.146283
command,5.132786,1761866514.023803,nan,0.300000,-0.117807
error,5.165450,1761866514.056468,-0.082927,0.300000,-0.117807
command,5.165804,1761866514.056821,nan,0.300000,-0.025610
error,5.190421,1761866514.081439,-0.131707,0.300000,-0.025610
command,5.198967,1761866514.089984,nan,0.300000,-0.349155
error,5.230083,1761866514.121100,-0.185366,0.300000,-0.349155
command,5.231181,1761866514.122199,nan,0.300000,-0.092195
error,5.257093,1761866514.148110,-0.248780,0.300000,-0.092195
command,5.264903,1761866514.155920,nan,0.300000,-0.489433
error,5.297035,1761866514.188052,-0.307317,0.300000,-0.489433
command,5.297150,1761866514.188167,nan,0.300000,-0.174146
command,5.331440,1761866514.222457,nan,0.300000,-0.371161
error,5.333443,1761866514.224460,-0.373171,0.300000,-0.371161
error,5.356548,1761866514.247566,-0.412195,0.300000,-0.371161
command,5.363389,1761866514.254407,nan,0.300000,-0.576892
error,5.396135,1761866514.287153,-0.463415,0.300000,-0.576892
command,5.396903,1761866514.287921,nan,0.300000,-0.288537
error,5.422818,1761866514.313835,-0.502439,0.300000,-0.288537
command,5.429408,1761866514.320426,nan,0.300000,-0.601353
command,5.461871,1761866514.352888,nan,0.300000,-0.351707
error,5.462956,1761866514.353974,-0.468293,0.300000,-0.351707
error,5.493163,1761866514.384180,-0.434146,0.300000,-0.351707
command,5.495593,1761866514.386610,nan,0.300000,-0.236957
error,5.523785,1761866514.414803,-0.358537,0.300000,-0.236957
command,5.529054,1761866514.420071,nan,0.550000,0.046823
error,5.556534,1761866514.447551,-0.251220,0.550000,0.046823
command,5.561535,1761866514.452553,nan,0.300000,0.119434
command,5.595690,1761866514.486707,nan,0.300000,-0.175854
error,5.596306,1761866514.487324,-0.187805,0.300000,-0.175854
error,5.623413,1761866514.514431,-0.175610,0.300000,-0.175854
command,5.627350,1761866514.518368,nan,0.550000,0.082201
command,5.659890,1761866514.550908,nan,0.300000,-0.122927
error,5.665801,1761866514.556818,-0.197561,0.300000,-0.122927
error,5.690923,1761866514.581940,-0.224390,0.300000,-0.122927
command,5.693574,1761866514.584591,nan,0.300000,-0.197971
command,5.725490,1761866514.616507,nan,0.300000,-0.231735
error,5.729564,1761866514.620581,-0.295122,0.300000,-0.231735
error,5.757817,1761866514.648834,-0.341463,0.300000,-0.231735
command,5.759509,1761866514.650527,nan,0.300000,-0.394806
error,5.790110,1761866514.681128,-0.380488,0.300000,-0.394806
command,5.792680,1761866514.683698,nan,0.300000,-0.364613
command,5.825304,1761866514.716321,nan,0.300000,-0.375605
error,5.832076,1761866514.723093,-0.400000,0.300000,-0.375605
error,5.857648,1761866514.748665,-0.395122,0.300000,-0.375605
command,5.858811,1761866514.749828,nan,0.300000,-0.332144
command,5.891008,1761866514.782025,nan,0.300000,-0.263107
error,5.896903,1761866514.787921,-0.343902,0.300000,-0.263107
error,5.923449,1761866514.814466,-0.275610,0.300000,-0.263107
command,5.924353,1761866514.815370,nan,0.300000,-0.100589
error,5.957475,1761866514.848493,-0.182927,0.300000,-0.100589
command,5.957957,1761866514.848974,nan,0.300000,-0.010184
command,5.990461,1761866514.881478,nan,0.300000,0.127865
error,5.997753,1761866514.888771,-0.085366,0.300000,0.127865
command,6.024103,1761866514.915120,nan,0.300000,0.203920
error,6.025615,1761866514.916633,0.004878,0.300000,0.203920
error,6.056143,1761866514.947160,0.112195,0.300000,0.203920
command,6.057308,1761866514.948325,nan,0.300000,0.249384
command,6.091758,1761866514.982775,nan,0.300000,0.371396
error,6.096879,1761866514.987897,0.241463,0.300000,0.371396
command,6.121963,1761866515.012980,nan,0.300000,0.530760
error,6.123922,1761866515.014940,0.370732,0.300000,0.530760
command,6.155142,1761866515.046159,nan,0.300000,0.606697
error,6.158438,1761866515.049456,0.551220,0.300000,0.606697
command,6.189922,1761866515.080939,nan,0.300000,0.879573
error,6.195827,1761866515.086845,0.551220,0.300000,0.879573
command,6.221980,1761866515.112997,nan,0.300000,0.385854
error,6.222899,1761866515.113917,0.551220,0.300000,0.385854
command,6.254843,1761866515.145860,nan,0.300000,0.385854
error,6.263373,1761866515.154390,0.551220,0.300000,0.385854
command,6.286506,1761866515.177524,nan,0.300000,0.385854
error,6.290544,1761866515.181561,0.551220,0.300000,0.385854
command,6.321351,1761866515.212368,nan,0.300000,0.385854
error,6.331358,1761866515.222375,0.495122,0.300000,0.385854
command,6.352661,1761866515.243678,nan,0.300000,0.191289
error,6.357699,1761866515.248717,0.358537,0.300000,0.191289
command,6.385243,1761866515.276261,nan,0.300000,-0.126847
error,6.389863,1761866515.280880,0.221951,0.300000,-0.126847
command,6.418967,1761866515.309985,nan,0.300000,-0.209589
error,6.422855,1761866515.313872,0.097561,0.300000,-0.209589
command,6.454641,1761866515.345658,nan,0.300000,-0.273661
error,6.462718,1761866515.353735,-0.012195,0.300000,-0.273661
command,6.485440,1761866515.376457,nan,0.300000,-0.302404
error,6.492959,1761866515.383977,-0.070732,0.300000,-0.302404
command,6.518092,1761866515.409109,nan,0.300000,-0.209781
error,6.522909,1761866515.413926,-0.090244,0.300000,-0.209781
command,6.550687,1761866515.441705,nan,0.300000,-0.116753
error,6.556492,1761866515.447510,-0.082927,0.300000,-0.116753
command,6.586994,1761866515.478012,nan,0.300000,-0.037835
error,6.596321,1761866515.487338,-0.063415,0.300000,-0.037835
command,6.617291,1761866515.508308,nan,0.550000,0.007554
error,6.622403,1761866515.513420,-0.029268,0.550000,0.007554
command,6.653129,1761866515.544147,nan,0.550000,0.073272
error,6.665914,1761866515.556931,0.017073,0.550000,0.073272
command,6.682771,1761866515.573788,nan,0.300000,0.140234
error,6.691799,1761866515.582816,0.060976,0.300000,0.140234
command,6.715742,1761866515.606760,nan,0.300000,0.163025
error,6.722508,1761866515.613526,0.112195,0.300000,0.163025
command,6.748968,1761866515.639985,nan,0.300000,0.218586
error,6.756182,1761866515.647199,0.168293,0.300000,0.218586
command,6.785231,1761866515.676249,nan,0.300000,0.269612
error,6.796726,1761866515.687743,0.221951,0.300000,0.269612
command,6.814840,1761866515.705857,nan,0.300000,0.301494
error,6.825196,1761866515.716214,0.270732,0.300000,0.301494
command,6.851113,1761866515.742130,nan,0.300000,0.322849
error,6.864288,1761866515.755305,0.321951,0.300000,0.322849
command,6.881601,1761866515.772618,nan,0.300000,0.362278
error,6.890783,1761866515.781801,0.380488,0.300000,0.362278
command,6.914614,1761866515.805632,nan,0.300000,0.426053
error,6.923109,1761866515.814126,0.434146,0.300000,0.426053
command,6.950523,1761866515.841540,nan,0.300000,0.449874
error,6.963267,1761866515.854284,0.480488,0.300000,0.449874
command,6.979973,1761866515.870991,nan,0.300000,0.463723
error,6.992228,1761866515.883245,0.521951,0.300000,0.463723
command,7.012752,1761866515.903770,nan,0.300000,0.479824
error,7.023302,1761866515.914319,0.524390,0.300000,0.479824
command,7.048997,1761866515.940015,nan,0.300000,0.373807
error,7.064458,1761866515.955476,0.519512,0.300000,0.373807
command,7.078946,1761866515.969964,nan,0.300000,0.350459
error,7.090707,1761866515.981725,0.485366,0.300000,0.350459
command,7.111458,1761866516.002475,nan,0.300000,0.246340
error,7.122697,1761866516.013715,0.426829,0.300000,0.246340
command,7.145521,1761866516.036539,nan,0.300000,0.142198
error,7.159094,1761866516.050111,0.378049,0.300000,0.142198
command,7.178372,1761866516.069389,nan,0.300000,0.132283
error,7.189294,1761866516.080312,0.373171,0.300000,0.132283
command,7.213995,1761866516.105012,nan,0.300000,0.247844
error,7.228770,1761866516.119788,0.351220,0.300000,0.247844
command,7.243449,1761866516.134466,nan,0.300000,0.184631
error,7.256875,1761866516.147892,0.360976,0.300000,0.184631
command,7.277448,1761866516.168465,nan,0.300000,0.278603
error,7.290173,1761866516.181190,0.382927,0.300000,0.278603
command,7.310326,1761866516.201344,nan,0.300000,0.328199
error,7.332179,1761866516.223196,0.382927,0.300000,0.328199
command,7.343899,1761866516.234917,nan,0.300000,0.268049
error,7.357126,1761866516.248143,0.378049,0.300000,0.268049
command,7.376229,1761866516.267246,nan,0.300000,0.251187
error,7.390595,1761866516.281612,0.353659,0.300000,0.251187
command,7.409391,1761866516.300408,nan,0.300000,0.181187
error,7.422876,1761866516.313893,0.300000,0.300000,0.181187
command,7.442906,1761866516.333924,nan,0.550000,0.064510
error,7.462365,1761866516.353382,0.241463,0.550000,0.064510
command,7.474120,1761866516.365138,nan,0.550000,0.006065
error,7.492724,1761866516.383741,0.180488,0.550000,0.006065
command,7.508215,1761866516.399233,nan,0.300000,-0.038262
error,7.523103,1761866516.414120,0.163415,0.300000,-0.038262
command,7.544051,1761866516.435068,nan,0.550000,0.068055
error,7.563754,1761866516.454772,0.168293,0.550000,0.068055
command,7.573925,1761866516.464943,nan,0.300000,0.131272
error,7.590846,1761866516.481863,0.197561,0.300000,0.131272
command,7.606525,1761866516.497543,nan,0.300000,0.217943
error,7.623488,1761866516.514505,0.246341,0.300000,0.217943
command,7.639412,1761866516.530430,nan,0.300000,0.303696
error,7.666325,1761866516.557343,0.309756,0.300000,0.303696
command,7.674479,1761866516.565497,nan,0.300000,0.389481
error,7.692401,1761866516.583418,0.382927,0.300000,0.389481
command,7.705541,1761866516.596559,nan,0.300000,0.469360
error,7.723852,1761866516.614869,0.463415,0.300000,0.469360
command,7.739190,1761866516.630208,nan,0.300000,0.540780
error,7.757832,1761866516.648849,0.551220,0.300000,0.540780
command,7.771332,1761866516.662350,nan,0.300000,0.628321
