type,stamp_relative,stamp_absolute,error,linear_x,angular_z
command,2.091738,1761866465.186327,nan,0.300000,0.199760
error,2.103573,1761866465.198163,0.153659,0.300000,0.199760
command,2.121508,1761866465.216097,nan,0.300000,0.240660
error,2.130795,1761866465.225384,0.224390,0.300000,0.240660
command,2.154455,1761866465.249045,nan,0.300000,0.350863
error,2.161530,1761866465.256119,0.319512,0.300000,0.350863
command,2.190720,1761866465.285310,nan,0.300000,0.481499
error,2.200832,1761866465.295422,0.463415,0.300000,0.481499
command,2.219945,1761866465.314534,nan,0.300000,0.722889
error,2.228123,1761866465.322713,0.463415,0.300000,0.722889
command,2.256116,1761866465.350706,nan,0.300000,0.324390
error,2.266904,1761866465.361493,0.463415,0.300000,0.324390
command,2.285824,1761866465.380414,nan,0.300000,0.324390
error,2.297753,1761866465.392343,0.463415,0.300000,0.324390
command,2.319773,1761866465.414362,nan,0.300000,0.324390
error,2.327746,1761866465.422336,0.463415,0.300000,0.324390
command,2.356326,1761866465.450916,nan,0.300000,0.324390
error,2.367228,1761866465.461818,0.463415,0.300000,0.324390
command,2.385816,1761866465.480405,nan,0.300000,0.324390
error,2.394677,1761866465.489266,0.463415,0.300000,0.324390
command,2.421505,1761866465.516095,nan,0.300000,0.324390
error,2.434099,1761866465.528689,0.463415,0.300000,0.324390
command,2.452019,1761866465.546609,nan,0.300000,0.324390
error,2.464024,1761866465.558614,0.463415,0.300000,0.324390
command,2.484165,1761866465.578754,nan,0.300000,0.324390
error,2.495219,1761866465.589808,0.609756,0.300000,0.324390
command,2.517814,1761866465.612404,nan,0.300000,0.830614
error,2.535518,1761866465.630107,0.521951,0.300000,0.830614
command,2.550188,1761866465.644778,nan,0.300000,0.129089
error,2.561422,1761866465.656012,0.424390,0.300000,0.129089
command,2.583729,1761866465.678318,nan,0.550000,0.027362
error,2.601656,1761866465.696246,0.297561,0.550000,0.027362
command,2.616431,1761866465.711020,nan,0.300000,-0.135461
error,2.631000,1761866465.725590,0.129268,0.300000,-0.135461
command,2.652746,1761866465.747336,nan,0.300000,-0.365452
error,2.668542,1761866465.763131,0.004878,0.300000,-0.365452
command,2.682944,1761866465.777534,nan,0.300000,-0.332391
error,2.696091,1761866465.790681,-0.085366,0.300000,-0.332391
command,2.716003,1761866465.810593,nan,0.300000,-0.305159
error,2.728448,1761866465.823038,-0.139024,0.300000,-0.305159
command,2.748648,1761866465.843238,nan,0.300000,-0.243181
error,2.762037,1761866465.856626,-0.165854,0.300000,-0.243181
command,2.781057,1761866465.875646,nan,0.300000,-0.190018
error,2.799021,1761866465.893610,-0.180488,0.300000,-0.190018
command,2.814028,1761866465.908618,nan,0.300000,-0.167092
error,2.830461,1761866465.925050,-0.200000,0.300000,-0.167092
command,2.848184,1761866465.942774,nan,0.300000,-0.191608
error,2.861741,1761866465.956331,-0.209756,0.300000,-0.191608
command,2.879395,1761866465.973985,nan,0.300000,-0.174165
error,2.903560,1761866465.998150,-0.221951,0.300000,-0.174165
command,2.913263,1761866466.007852,nan,0.300000,-0.188750
error,2.931426,1761866466.026016,-0.248780,0.300000,-0.188750
command,2.945330,1761866466.039919,nan,0.300000,-0.246798
error,2.963996,1761866466.058586,-0.273171,0.300000,-0.246798
command,2.978981,1761866466.073571,nan,0.300000,-0.257482
error,2.995684,1761866466.090273,-0.302439,0.300000,-0.257482
command,3.012479,1761866466.107069,nan,0.300000,-0.290371
error,3.036068,1761866466.130657,-0.329268,0.300000,-0.290371
command,3.045865,1761866466.140455,nan,0.300000,-0.304531
error,3.063914,1761866466.158504,-0.363415,0.300000,-0.304531
command,3.078365,1761866466.172955,nan,0.300000,-0.346322
error,3.096310,1761866466.190900,-0.400000,0.300000,-0.346322
command,3.110411,1761866466.205001,nan,0.300000,-0.381664
error,3.129968,1761866466.224558,-0.429268,0.300000,-0.381664
command,3.143741,1761866466.238330,nan,0.300000,-0.379982
error,3.161530,1761866466.256120,-0.470732,0.300000,-0.379982
command,3.176872,1761866466.271462,nan,0.300000,-0.441602
error,3.194899,1761866466.289489,-0.480488,0.300000,-0.441602
command,3.209984,1761866466.304574,nan,0.300000,-0.362788
error,3.228212,1761866466.322802,-0.478049,0.300000,-0.362788
command,3.241995,1761866466.336584,nan,0.300000,-0.327785
error,3.268205,1761866466.362794,-0.451219,0.300000,-0.327785
command,3.276238,1761866466.370827,nan,0.300000,-0.242833
error,3.297658,1761866466.392247,-0.404878,0.300000,-0.242833
command,3.308623,1761866466.403212,nan,0.300000,-0.157939
error,3.327842,1761866466.422431,-0.356098,0.300000,-0.157939
command,3.341789,1761866466.436379,nan,0.300000,-0.117859
error,3.361916,1761866466.456506,-0.295122,0.300000,-0.117859
command,3.374855,1761866466.469445,nan,0.300000,-0.041244
error,3.394302,1761866466.488892,-0.246341,0.300000,-0.041244
command,3.407968,1761866466.502557,nan,0.300000,-0.039545
error,3.434932,1761866466.529522,-0.219512,0.300000,-0.039545
command,3.442620,1761866466.537209,nan,0.300000,-0.080660
error,3.464614,1761866466.559203,-0.204878,0.300000,-0.080660
command,3.474580,1761866466.569170,nan,0.300000,-0.103040
error,3.495535,1761866466.590124,-0.219512,0.300000,-0.103040
command,3.506904,1761866466.601494,nan,0.300000,-0.193384
error,3.527725,1761866466.622315,-0.248780,0.300000,-0.193384
command,3.540247,1761866466.634837,nan,0.300000,-0.253464
error,3.561247,1761866466.655836,-0.282927,0.300000,-0.253464
command,3.572522,1761866466.667112,nan,0.300000,-0.292935
error,3.600399,1761866466.694989,-0.339024,0.300000,-0.292935
command,3.607004,1761866466.701594,nan,0.300000,-0.389329
error,3.630193,1761866466.724783,-0.395122,0.300000,-0.389329
command,3.639715,1761866466.734304,nan,0.300000,-0.429845
error,3.661189,1761866466.755779,-0.456098,0.300000,-0.429845
command,3.672295,1761866466.766884,nan,0.300000,-0.483737
error,3.701520,1761866466.796109,-0.517073,0.300000,-0.483737
command,3.705906,1761866466.800496,nan,0.300000,-0.319268
error,3.727952,1761866466.822542,-0.517073,0.300000,-0.319268
command,3.738460,1761866466.833050,nan,0.300000,-0.526845
error,3.760936,1761866466.855525,-0.502439,0.300000,-0.526845
command,3.771327,1761866466.865917,nan,0.300000,-0.311472
error,3.802888,1761866466.897477,-0.456098,0.300000,-0.311472
command,3.805506,1761866466.900095,nan,0.300000,-0.351707
error,3.828039,1761866466.922628,-0.358537,0.300000,-0.351707
command,3.837992,1761866466.932582,nan,0.300000,0.148526
error,3.867527,1761866466.962116,-0.278049,0.300000,0.148526
command,3.871720,1761866466.966310,nan,0.300000,-0.250976
error,3.895444,1761866466.990034,-0.217073,0.300000,-0.250976
command,3.903337,1761866466.997927,nan,0.300000,0.244251
error,3.927882,1761866467.022471,-0.204878,0.300000,0.244251
command,3.936915,1761866467.031505,nan,0.300000,-0.110206
command,3.969966,1761866467.064556,nan,0.300000,-0.143415
error,3.976212,1761866467.070801,-0.234146,0.300000,-0.143415
error,3.994900,1761866467.089490,-0.304878,0.300000,-0.143415
command,4.002388,1761866467.096977,nan,0.300000,-0.486303
error,4.027926,1761866467.122516,-0.387805,0.300000,-0.486303
command,4.035671,1761866467.130260,nan,0.300000,-0.500043
error,4.067541,1761866467.162131,-0.470732,0.300000,-0.500043
command,4.069721,1761866467.164311,nan,0.300000,-0.271463
error,4.095219,1761866467.189808,-0.478049,0.300000,-0.271463
command,4.102208,1761866467.196798,nan,0.300000,-0.588269
error,4.129726,1761866467.224316,-0.417073,0.300000,-0.588269
command,4.134207,1761866467.228797,nan,0.300000,-0.122568
error,4.160990,1761866467.255580,-0.336585,0.300000,-0.122568
command,4.167854,1761866467.262443,nan,0.300000,-0.016753
error,4.194293,1761866467.288883,-0.217073,0.300000,-0.016753
command,4.201056,1761866467.295645,nan,0.300000,0.171815
error,4.227615,1761866467.322205,-0.119512,0.300000,0.171815
command,4.233195,1761866467.327785,nan,0.300000,0.185080
command,4.267030,1761866467.361620,nan,0.300000,-0.083659
error,4.267534,1761866467.362124,-0.048780,0.300000,-0.083659
error,4.299747,1761866467.394337,-0.007317,0.300000,-0.083659
command,4.299785,1761866467.394374,nan,0.300000,0.156703
error,4.327767,1761866467.422357,0.014634,0.300000,0.156703
command,4.332745,1761866467.427335,nan,0.300000,0.180053
error,4.361102,1761866467.455692,0.036585,0.300000,0.180053
command,4.365637,1761866467.460227,nan,0.550000,0.085917
command,4.399307,1761866467.493896,nan,0.550000,0.025610
error,4.400872,1761866467.495462,0.039024,0.550000,0.025610
error,4.428842,1761866467.523432,0.029268,0.550000,0.025610
command,4.432359,1761866467.526948,nan,0.550000,0.034036
command,4.466243,1761866467.560833,nan,0.550000,-0.006145
error,4.476017,1761866467.570606,0.007317,0.550000,-0.006145
error,4.497773,1761866467.592363,-0.021951,0.550000,-0.006145
command,4.498629,1761866467.593219,nan,0.300000,-0.053922
error,4.528905,1761866467.623495,-0.053659,0.300000,-0.053922
command,4.530947,1761866467.625536,nan,0.300000,-0.095125
command,4.563669,1761866467.658259,nan,0.300000,-0.123807
error,4.568496,1761866467.663086,-0.085366,0.300000,-0.123807
error,4.594982,1761866467.689572,-0.117073,0.300000,-0.123807
command,4.598248,1761866467.692837,nan,0.300000,-0.144265
command,4.631201,1761866467.725790,nan,0.300000,-0.173289
error,4.637934,1761866467.732524,-0.143902,0.300000,-0.173289
command,4.663090,1761866467.757680,nan,0.300000,-0.173638
error,4.663228,1761866467.757818,-0.170732,0.300000,-0.173638
command,4.697123,1761866467.791712,nan,0.300000,-0.190977
error,4.702538,1761866467.797128,-0.190244,0.300000,-0.190977
error,4.728108,1761866467.822698,-0.209756,0.300000,-0.190977
command,4.728565,1761866467.823155,nan,0.300000,-0.187934
command,4.761735,1761866467.856325,nan,0.300000,-0.198986
error,4.768531,1761866467.863121,-0.219512,0.300000,-0.198986
command,4.795969,1761866467.890559,nan,0.300000,-0.180110
error,4.797162,1761866467.891752,-0.241463,0.300000,-0.180110
command,4.828558,1761866467.923147,nan,0.300000,-0.228830
error,4.828603,1761866467.923193,-0.258537,0.300000,-0.228830
command,4.860998,1761866467.955588,nan,0.300000,-0.228407
error,4.861497,1761866467.956087,-0.282927,0.300000,-0.228407
command,4.895815,1761866467.990405,nan,0.300000,-0.263222
error,4.901886,1761866467.996476,-0.302439,0.300000,-0.263222
command,4.926864,1761866468.021453,nan,0.300000,-0.265489
error,4.929576,1761866468.024166,-0.324390,0.300000,-0.265489
command,4.960300,1761866468.054889,nan,0.300000,-0.286632
error,4.971992,1761866468.066581,-0.353659,0.300000,-0.286632
command,4.992148,1761866468.086738,nan,0.300000,-0.328515
error,4.995786,1761866468.090375,-0.378049,0.300000,-0.328515
command,5.024801,1761866468.119390,nan,0.300000,-0.331871
error,5.028425,1761866468.123015,-0.414634,0.300000,-0.331871
command,5.061159,1761866468.155748,nan,0.300000,-0.387551
error,5.068117,1761866468.162707,-0.451219,0.300000,-0.387551
command,5.090538,1761866468.185127,nan,0.300000,-0.418159
error,5.096124,1761866468.190713,-0.485366,0.300000,-0.418159
command,5.127635,1761866468.222224,nan,0.300000,-0.431248
error,5.142906,1761866468.237495,-0.500000,0.300000,-0.431248
command,5.157316,1761866468.251905,nan,0.300000,-0.390043
error,5.162347,1761866468.256937,-0.500000,0.300000,-0.390043
command,5.189831,1761866468.284420,nan,0.300000,-0.350000
error,5.195379,1761866468.289968,-0.468293,0.300000,-0.350000
command,5.226198,1761866468.320788,nan,0.300000,-0.243342
error,5.234462,1761866468.329052,-0.409756,0.300000,-0.243342
command,5.255932,1761866468.350522,nan,0.300000,-0.124376
error,5.261725,1761866468.356315,-0.339024,0.300000,-0.124376
command,5.293038,1761866468.387628,nan,0.300000,-0.048409
error,5.304619,1761866468.399209,-0.273171,0.300000,-0.048409
command,5.322686,1761866468.417275,nan,0.300000,-0.010152
error,5.328788,1761866468.423378,-0.207317,0.300000,-0.010152
command,5.359239,1761866468.453828,nan,0.550000,0.034229
error,5.367147,1761866468.461737,-0.173171,0.550000,0.034229
command,5.388820,1761866468.483409,nan,0.300000,-0.028907
error,5.393816,1761866468.488406,-0.170732,0.300000,-0.028907
command,5.421618,1761866468.516208,nan,0.300000,-0.112800
error,5.428416,1761866468.523006,-0.195122,0.300000,-0.112800
command,5.458699,1761866468.553288,nan,0.300000,-0.203324
error,5.476560,1761866468.571150,-0.241463,0.300000,-0.203324
command,5.488302,1761866468.582892,nan,0.300000,-0.294933
error,5.496397,1761866468.590986,-0.280488,0.300000,-0.294933
command,5.520603,1761866468.615192,nan,0.300000,-0.303872
error,5.528706,1761866468.623295,-0.304878,0.300000,-0.303872
command,5.553794,1761866468.648383,nan,0.300000,-0.279670
error,5.561260,1761866468.655850,-0.324390,0.300000,-0.279670
command,5.586834,1761866468.681423,nan,0.300000,-0.279958
error,5.594221,1761866468.688810,-0.317073,0.300000,-0.279958
command,5.620078,1761866468.714667,nan,0.300000,-0.202045
error,5.629849,1761866468.724439,-0.282927,0.300000,-0.202045
command,5.655383,1761866468.749973,nan,0.300000,-0.104493
error,5.667102,1761866468.761692,-0.241463,0.300000,-0.104493
command,5.686038,1761866468.780627,nan,0.300000,-0.056914
error,5.694983,1761866468.789573,-0.158537,0.300000,-0.056914
command,5.721740,1761866468.816330,nan,0.300000,0.115087
error,5.733966,1761866468.828556,-0.107317,0.300000,0.115087
command,5.751417,1761866468.846006,nan,0.550000,0.065907
error,5.761618,1761866468.856208,-0.024390,0.550000,0.065907
command,5.785917,1761866468.880507,nan,0.300000,0.211433
error,5.803787,1761866468.898377,0.073171,0.300000,0.211433
command,5.817537,1761866468.912127,nan,0.300000,0.313118
error,5.828865,1761866468.923455,0.192683,0.300000,0.313118
command,5.853512,1761866468.948102,nan,0.300000,0.463134
error,5.866670,1761866468.961260,0.339024,0.300000,0.463134
command,5.882965,1761866468.977555,nan,0.300000,0.641076
error,5.894964,1761866468.989553,0.517073,0.300000,0.641076
command,5.916742,1761866469.011331,nan,0.300000,0.838785
error,5.927372,1761866469.021961,0.517073,0.300000,0.838785
command,5.949815,1761866469.044404,nan,0.300000,0.361951
error,5.970265,1761866469.064854,0.517073,0.300000,0.361951
command,5.983034,1761866469.077624,nan,0.300000,0.361951
error,5.994500,1761866469.089090,0.517073,0.300000,0.361951
command,6.015715,1761866469.110305,nan,0.300000,0.361951
error,6.027169,1761866469.121758,0.517073,0.300000,0.361951
command,6.048465,1761866469.143054,nan,0.300000,0.361951
error,6.067174,1761866469.161763,0.512195,0.300000,0.361951
command,6.081949,1761866469.176539,nan,0.300000,0.345128
error,6.095688,1761866469.190278,0.400000,0.300000,0.345128
command,6.116135,1761866469.210724,nan,0.300000,-0.023351
error,6.138747,1761866469.233336,0.275610,0.300000,-0.023351
command,6.149031,1761866469.243621,nan,0.300000,-0.143769
error,6.162746,1761866469.257335,0.151220,0.300000,-0.143769
command,6.180777,1761866469.275367,nan,0.300000,-0.236732
error,6.195043,1761866469.289633,0.043902,0.300000,-0.236732
command,6.216754,1761866469.311344,nan,0.300000,-0.260317
error,6.235691,1761866469.330281,-0.017073,0.300000,-0.260317
command,6.246160,1761866469.340750,nan,0.300000,-0.180547
error,6.264071,1761866469.358660,-0.051220,0.300000,-0.180547
command,6.278229,1761866469.372819,nan,0.300000,-0.129684
error,6.304326,1761866469.398915,-0.068293,0.300000,-0.129684
command,6.312910,1761866469.407500,nan,0.300000,-0.094114
error,6.331153,1761866469.425742,-0.051220,0.300000,-0.094114
command,6.345146,1761866469.439735,nan,0.550000,0.010080
error,6.362874,1761866469.457464,-0.031707,0.550000,0.010080
command,6.377390,1761866469.471980,nan,0.550000,0.032058
error,6.395751,1761866469.490341,-0.004878,0.550000,0.032058
command,6.411950,1761866469.506540,nan,0.550000,0.069095
error,6.434574,1761866469.529164,0.031707,0.550000,0.069095
command,6.444392,1761866469.538982,nan,0.300000,0.120752
error,6.463338,1761866469.557928,0.073171,0.300000,0.120752
command,6.476548,1761866469.571137,nan,0.300000,0.165728
error,6.495979,1761866469.590568,0.124390,0.300000,0.165728
command,6.509799,1761866469.604389,nan,0.300000,0.226068
error,6.528018,1761866469.622607,0.175610,0.300000,0.226068
command,6.542845,1761866469.637435,nan,0.300000,0.261788
error,6.561148,1761866469.655738,0.231707,0.300000,0.261788
command,6.575856,1761866469.670445,nan,0.300000,0.314804
error,6.601239,1761866469.695829,0.292683,0.300000,0.314804
command,6.609642,1761866469.704232,nan,0.300000,0.374563
error,6.629952,1761866469.724542,0.356098,0.300000,0.374563
command,6.641730,1761866469.736319,nan,0.300000,0.420315
error,6.660958,1761866469.755547,0.414634,0.300000,0.420315
command,6.674811,1761866469.769401,nan,0.300000,0.449006
error,6.695632,1761866469.790221,0.507317,0.300000,0.449006
command,6.707828,1761866469.802418,nan,0.300000,0.607588
error,6.727251,1761866469.821841,0.507317,0.300000,0.607588
command,6.741065,1761866469.835654,nan,0.300000,0.355122
error,6.760788,1761866469.855378,0.507317,0.300000,0.355122
command,6.773314,1761866469.867904,nan,0.300000,0.355122
error,6.803508,1761866469.898098,0.507317,0.300000,0.355122
command,6.807899,1761866469.902489,nan,0.300000,0.355122
error,6.828936,1761866469.923526,0.507317,0.300000,0.355122
command,6.840251,1761866469.934840,nan,0.300000,0.355122
error,6.860702,1761866469.955292,0.507317,0.300000,0.355122
command,6.872550,1761866469.967140,nan,0.300000,0.355122
error,6.894618,1761866469.989208,0.507317,0.300000,0.355122
command,6.905807,1761866470.000396,nan,0.300000,0.355122
error,6.927220,1761866470.021810,0.507317,0.300000,0.355122
command,6.938992,1761866470.033582,nan,0.300000,0.355122
error,6.972682,1761866470.067272,0.507317,0.300000,0.355122
command,6.972719,1761866470.067309,nan,0.300000,0.355122
error,6.994999,1761866470.089589,0.507317,0.300000,0.355122
command,7.006241,1761866470.100831,nan,0.300000,0.355122
error,7.027092,1761866470.121681,0.409756,0.300000,0.355122
command,7.038147,1761866470.132736,nan,0.550000,0.016186
error,7.068382,1761866470.162972,0.300000,0.550000,0.016186
command,7.071341,1761866470.165931,nan,0.300000,0.286829
error,7.095754,1761866470.190344,0.192683,0.300000,0.286829
command,7.105230,1761866470.199820,nan,0.300000,-0.445524
error,7.130050,1761866470.224639,0.129268,0.300000,-0.445524
command,7.137720,1761866470.232310,nan,0.300000,-0.085636
error,7.161340,1761866470.255930,0.092683,0.300000,-0.085636
command,7.171133,1761866470.265723,nan,0.300000,-0.034017
error,7.200608,1761866470.295198,0.117073,0.300000,-0.034017
command,7.204674,1761866470.299264,nan,0.550000,0.064878
error,7.227839,1761866470.322429,0.168293,0.550000,0.064878
command,7.236866,1761866470.331456,nan,0.300000,0.328430
error,7.267636,1761866470.362226,0.219512,0.300000,0.328430
command,7.270981,1761866470.365570,nan,0.300000,0.117805
error,7.297500,1761866470.392089,0.290244,0.300000,0.117805
command,7.302790,1761866470.397380,nan,0.300000,0.544069
error,7.327314,1761866470.421903,0.356098,0.300000,0.544069
command,7.336362,1761866470.430952,nan,0.300000,0.428864
error,7.360689,1761866470.455278,0.426829,0.300000,0.428864
command,7.368570,1761866470.463160,nan,0.300000,0.494805
error,7.393807,1761866470.488397,0.456098,0.300000,0.494805
command,7.401884,1761866470.496474,nan,0.300000,0.398586
error,7.434932,1761866470.529522,0.421951,0.300000,0.398586
command,7.435094,1761866470.529684,nan,0.300000,0.319268
error,7.462893,1761866470.557483,0.365854,0.300000,0.319268
command,7.467234,1761866470.561824,nan,0.550000,0.006244
command,7.500881,1761866470.595471,nan,0.300000,0.256098
error,7.500909,1761866470.595499,0.287805,0.300000,0.256098
error,7.527340,1761866470.621930,0.212195,0.300000,0.256098
command,7.534031,1761866470.628620,nan,0.300000,-0.263666
error,7.560524,1761866470.655113,0.182927,0.300000,-0.263666
command,7.565952,1761866470.660542,nan,0.550000,0.047261
error,7.593733,1761866470.688322,0.187805,0.550000,0.047261
command,7.599877,1761866470.694467,nan,0.300000,0.144484
command,7.632817,1761866470.727406,nan,0.300000,0.131463
error,7.636414,1761866470.731004,0.248780,0.300000,0.131463
error,7.661596,1761866470.756186,0.346341,0.300000,0.131463
command,7.665814,1761866470.760403,nan,0.300000,0.673945
command,7.698046,1761866470.792636,nan,0.300000,0.242439
error,7.700720,1761866470.795310,0.458537,0.300000,0.242439
error,7.727294,1761866470.821884,0.458537,0.300000,0.242439
command,7.732078,1761866470.826667,nan,0.300000,0.618069
