type,stamp_relative,stamp_absolute,error,linear_x,angular_z
error,0.767084,1761866440.966780,0.097561,0.550000,0.079586
command,0.795154,1761866440.994851,nan,0.550000,0.075002
error,0.795543,1761866440.995239,0.100000,0.550000,0.075002
command,0.827873,1761866441.027569,nan,0.550000,0.076703
error,0.828429,1761866441.028126,0.100000,0.550000,0.076703
command,0.863295,1761866441.062991,nan,0.550000,0.070000
error,0.870426,1761866441.070123,0.100000,0.550000,0.070000
command,0.894990,1761866441.094686,nan,0.550000,0.070000
error,0.895020,1761866441.094717,0.104878,0.550000,0.070000
command,0.927244,1761866441.126941,nan,0.550000,0.086586
error,0.927676,1761866441.127372,0.104878,0.550000,0.086586
command,0.960176,1761866441.159872,nan,0.550000,0.073415
error,0.968014,1761866441.167711,0.107317,0.550000,0.073415
command,0.991904,1761866441.191601,nan,0.550000,0.081816
error,0.995165,1761866441.194862,0.107317,0.550000,0.081816
command,1.028604,1761866441.228301,nan,0.550000,0.075122
error,1.035618,1761866441.235315,0.095122,0.550000,0.075122
command,1.058670,1761866441.258366,nan,0.550000,0.032988
error,1.061064,1761866441.260761,0.080488,0.550000,0.032988
command,1.092501,1761866441.292197,nan,0.550000,0.016450
error,1.100630,1761866441.300327,0.053659,0.550000,0.016450
command,1.124423,1761866441.324119,nan,0.300000,-0.035970
error,1.127706,1761866441.327403,0.017073,0.300000,-0.035970
command,1.157061,1761866441.356758,nan,0.300000,-0.088373
error,1.160553,1761866441.360250,-0.039024,0.300000,-0.088373
command,1.193337,1761866441.393034,nan,0.300000,-0.181626
error,1.202805,1761866441.402502,-0.097561,0.300000,-0.181626
command,1.223323,1761866441.423019,nan,0.300000,-0.224451
error,1.228238,1761866441.427935,-0.180488,0.300000,-0.224451
command,1.258950,1761866441.458647,nan,0.300000,-0.354897
error,1.268071,1761866441.467768,-0.268293,0.300000,-0.354897
command,1.289453,1761866441.489149,nan,0.300000,-0.423591
error,1.294546,1761866441.494243,-0.407317,0.300000,-0.423591
command,1.323632,1761866441.523328,nan,0.300000,-0.667426
error,1.334930,1761866441.534627,-0.407317,0.300000,-0.667426
command,1.355676,1761866441.555373,nan,0.300000,-0.285122
error,1.362957,1761866441.562654,-0.407317,0.300000,-0.285122
command,1.392405,1761866441.592102,nan,0.300000,-0.285122
error,1.401226,1761866441.600923,-0.407317,0.300000,-0.285122
command,1.421173,1761866441.620870,nan,0.300000,-0.285122
error,1.427942,1761866441.627639,-0.407317,0.300000,-0.285122
command,1.457704,1761866441.657401,nan,0.300000,-0.285122
error,1.466992,1761866441.666689,-0.407317,0.300000,-0.285122
command,1.487413,1761866441.687109,nan,0.300000,-0.285122
error,1.494327,1761866441.694023,-0.407317,0.300000,-0.285122
command,1.523477,1761866441.723174,nan,0.300000,-0.285122
error,1.536963,1761866441.736660,-0.407317,0.300000,-0.285122
command,1.553221,1761866441.752918,nan,0.300000,-0.285122
error,1.561374,1761866441.761071,-0.407317,0.300000,-0.285122
command,1.588754,1761866441.788450,nan,0.300000,-0.285122
error,1.601423,1761866441.801120,-0.407317,0.300000,-0.285122
command,1.619776,1761866441.819473,nan,0.300000,-0.285122
error,1.628501,1761866441.828198,-0.407317,0.300000,-0.285122
command,1.655720,1761866441.855417,nan,0.300000,-0.285122
error,1.666623,1761866441.866319,-0.407317,0.300000,-0.285122
command,1.685231,1761866441.884928,nan,0.300000,-0.285122
error,1.695880,1761866441.895577,-0.407317,0.300000,-0.285122
command,1.718504,1761866441.918201,nan,0.300000,-0.285122
error,1.727085,1761866441.926782,-0.407317,0.300000,-0.285122
command,1.751321,1761866441.951018,nan,0.300000,-0.285122
error,1.760449,1761866441.960145,-0.602439,0.300000,-0.285122
command,1.787589,1761866441.987286,nan,0.300000,-0.953898
error,1.800924,1761866442.000620,-0.487805,0.300000,-0.953898
command,1.817684,1761866442.017381,nan,0.300000,-0.029342
error,1.827379,1761866442.027076,-0.363415,0.300000,-0.029342
command,1.852887,1761866442.052584,nan,0.550000,0.086084
error,1.871813,1761866442.071510,-0.185366,0.550000,0.086084
command,1.884055,1761866442.083752,nan,0.300000,0.348954
error,1.894699,1761866442.094395,0.019512,0.300000,0.348954
command,1.916756,1761866442.116452,nan,0.300000,0.570751
error,1.927257,1761866442.126954,0.202439,0.300000,0.570751
command,1.953594,1761866442.153291,nan,0.300000,0.641242
error,1.972870,1761866442.172566,0.392683,0.300000,0.641242
command,1.983668,1761866442.183364,nan,0.300000,0.796931
error,1.997619,1761866442.197316,0.568293,0.300000,0.796931
command,2.016290,1761866442.215987,nan,0.300000,0.875560
error,2.037612,1761866442.237309,0.568293,0.300000,0.875560
command,2.048682,1761866442.248379,nan,0.300000,0.397805
error,2.063193,1761866442.262890,0.568293,0.300000,0.397805
command,2.081559,1761866442.281256,nan,0.300000,0.397805
error,2.093543,1761866442.293240,0.414634,0.300000,0.397805
command,2.118281,1761866442.317978,nan,0.300000,-0.133367
error,2.134486,1761866442.334182,0.209756,0.300000,-0.133367
command,2.147210,1761866442.346907,nan,0.300000,-0.421603
error,2.160818,1761866442.360515,0.031707,0.300000,-0.421603
command,2.181796,1761866442.381492,nan,0.300000,-0.460600
error,2.203146,1761866442.402843,-0.085366,0.300000,-0.460600
command,2.214067,1761866442.413764,nan,0.300000,-0.374419
error,2.228678,1761866442.428375,-0.141463,0.300000,-0.374419
command,2.245346,1761866442.445043,nan,0.300000,-0.254816
error,2.269656,1761866442.469353,-0.119512,0.300000,-0.254816
command,2.280038,1761866442.479735,nan,0.300000,-0.024567
error,2.296905,1761866442.496602,-0.046341,0.300000,-0.024567
command,2.312088,1761866442.511785,nan,0.300000,0.169928
error,2.336199,1761866442.535896,0.056098,0.300000,0.169928
command,2.345606,1761866442.545303,nan,0.300000,0.317299
error,2.363572,1761866442.563269,0.160976,0.300000,0.317299
command,2.377774,1761866442.577471,nan,0.300000,0.396066
error,2.395668,1761866442.595364,0.263415,0.300000,0.396066
command,2.412746,1761866442.612443,nan,0.300000,0.461606
error,2.434563,1761866442.634260,0.346341,0.300000,0.461606
command,2.444819,1761866442.644516,nan,0.300000,0.470244
error,2.462486,1761866442.662183,0.407317,0.300000,0.470244
command,2.477173,1761866442.676869,nan,0.300000,0.449986
error,2.501114,1761866442.700811,0.417073,0.300000,0.449986
command,2.510526,1761866442.710222,nan,0.300000,0.319004
error,2.529398,1761866442.729094,0.370732,0.300000,0.319004
command,2.542751,1761866442.742448,nan,0.300000,0.134057
error,2.560682,1761866442.760379,0.292683,0.300000,0.134057
command,2.575886,1761866442.775582,nan,0.550000,-0.006652
error,2.601642,1761866442.801338,0.195122,0.550000,-0.006652
command,2.609475,1761866442.809172,nan,0.300000,-0.136473
error,2.629459,1761866442.829156,0.100000,0.300000,-0.136473
command,2.641597,1761866442.841293,nan,0.300000,-0.184369
error,2.660213,1761866442.859910,0.021951,0.300000,-0.184369
command,2.674650,1761866442.874347,nan,0.300000,-0.196836
error,2.695422,1761866442.895119,-0.043902,0.300000,-0.196836
command,2.707716,1761866442.907413,nan,0.300000,-0.210398
error,2.726797,1761866442.926493,-0.095122,0.300000,-0.210398
command,2.740837,1761866442.940534,nan,0.300000,-0.205795
error,2.766310,1761866442.966007,-0.153659,0.300000,-0.205795
command,2.774245,1761866442.973942,nan,0.300000,-0.271704
error,2.795206,1761866442.994903,-0.219512,0.300000,-0.271704
command,2.806696,1761866443.006392,nan,0.300000,-0.330049
error,2.826938,1761866443.026634,-0.275610,0.300000,-0.330049
command,2.839949,1761866443.039645,nan,0.300000,-0.344665
error,2.869638,1761866443.069334,-0.339024,0.300000,-0.344665
command,2.873717,1761866443.073413,nan,0.300000,-0.192927
error,2.895488,1761866443.095185,-0.402439,0.300000,-0.192927
command,2.905872,1761866443.105569,nan,0.300000,-0.621701
error,2.927281,1761866443.126978,-0.456098,0.300000,-0.621701
command,2.938084,1761866443.137780,nan,0.300000,-0.469613
error,2.960093,1761866443.159789,-0.507317,0.300000,-0.469613
command,2.971402,1761866443.171099,nan,0.300000,-0.493957
error,2.994169,1761866443.193865,-0.495122,0.300000,-0.493957
command,3.005080,1761866443.204777,nan,0.300000,-0.313696
error,3.036990,1761866443.236686,-0.453659,0.300000,-0.313696
command,3.038716,1761866443.238413,nan,0.300000,-0.346585
error,3.060845,1761866443.260541,-0.370732,0.300000,-0.346585
command,3.071371,1761866443.271068,nan,0.550000,0.074283
error,3.099474,1761866443.299171,-0.278049,0.550000,0.074283
command,3.104366,1761866443.304063,nan,0.550000,0.061349
error,3.127043,1761866443.326739,-0.202439,0.550000,0.061349
command,3.137591,1761866443.337288,nan,0.550000,0.064927
error,3.159995,1761866443.359692,-0.173171,0.550000,0.064927
command,3.170532,1761866443.370229,nan,0.300000,-0.042244
error,3.196486,1761866443.396183,-0.187805,0.300000,-0.042244
command,3.204061,1761866443.403757,nan,0.300000,-0.171616
error,3.227114,1761866443.426811,-0.236585,0.300000,-0.171616
command,3.236763,1761866443.436460,nan,0.300000,-0.301248
error,3.268197,1761866443.467894,-0.302439,0.300000,-0.301248
command,3.269955,1761866443.469652,nan,0.300000,-0.165610
error,3.293925,1761866443.493621,-0.373171,0.300000,-0.165610
command,3.302412,1761866443.502109,nan,0.300000,-0.645151
error,3.335416,1761866443.535113,-0.460976,0.300000,-0.645151
command,3.336924,1761866443.536620,nan,0.300000,-0.261220
error,3.363017,1761866443.562713,-0.556098,0.300000,-0.261220
command,3.368220,1761866443.567917,nan,0.300000,-0.898523
error,3.394499,1761866443.594196,-0.558537,0.300000,-0.898523
command,3.402431,1761866443.602128,nan,0.300000,-0.397424
error,3.427751,1761866443.627447,-0.546341,0.300000,-0.397424
command,3.434574,1761866443.634271,nan,0.300000,-0.348536
error,3.460415,1761866443.660112,-0.404878,0.300000,-0.348536
command,3.468271,1761866443.667968,nan,0.550000,0.094311
error,3.500153,1761866443.699850,-0.239024,0.550000,0.094311
command,3.500571,1761866443.700268,nan,0.300000,-0.283415
error,3.530223,1761866443.729920,-0.126829,0.300000,-0.283415
command,3.533806,1761866443.733502,nan,0.300000,0.276700
error,3.560436,1761866443.760133,-0.070732,0.300000,0.276700
command,3.566877,1761866443.766574,nan,0.300000,0.412355
error,3.594123,1761866443.793819,-0.034146,0.300000,0.412355
command,3.600081,1761866443.799778,nan,0.550000,0.075382
error,3.626762,1761866443.826458,-0.046341,0.550000,0.075382
command,3.632886,1761866443.832583,nan,0.300000,-0.065830
error,3.660296,1761866443.859993,-0.151220,0.300000,-0.065830
command,3.664888,1761866443.864585,nan,0.300000,-0.395904
error,3.696054,1761866443.895751,-0.290244,0.300000,-0.395904
command,3.698037,1761866443.897733,nan,0.300000,-0.105854
error,3.726267,1761866443.925964,-0.290244,0.300000,-0.105854
command,3.731554,1761866443.931250,nan,0.300000,-0.580546
error,3.759888,1761866443.959585,-0.290244,0.300000,-0.580546
command,3.764539,1761866443.964235,nan,0.300000,-0.203171
command,3.797612,1761866443.997308,nan,0.300000,-0.203171
error,3.800637,1761866444.000333,-0.290244,0.300000,-0.203171
error,3.827453,1761866444.027149,-0.290244,0.300000,-0.203171
command,3.830838,1761866444.030535,nan,0.300000,-0.203171
command,3.863381,1761866444.063077,nan,0.300000,-0.203171
error,3.868737,1761866444.068434,-0.290244,0.300000,-0.203171
error,3.893762,1761866444.093459,-0.290244,0.300000,-0.203171
command,3.896757,1761866444.096453,nan,0.300000,-0.203171
command,3.929800,1761866444.129496,nan,0.300000,-0.203171
error,3.932656,1761866444.132353,-0.290244,0.300000,-0.203171
error,3.960483,1761866444.160180,-0.290244,0.300000,-0.203171
command,3.963242,1761866444.162939,nan,0.300000,-0.203171
command,3.995922,1761866444.195619,nan,0.300000,-0.203171
error,4.000591,1761866444.200288,-0.290244,0.300000,-0.203171
error,4.029189,1761866444.228885,-0.290244,0.300000,-0.203171
command,4.029512,1761866444.229208,nan,0.300000,-0.203171
error,4.060306,1761866444.260003,-0.290244,0.300000,-0.203171
command,4.063279,1761866444.262975,nan,0.300000,-0.203171
command,4.094017,1761866444.293714,nan,0.300000,-0.203171
error,4.099740,1761866444.299437,-0.290244,0.300000,-0.203171
error,4.127631,1761866444.327328,-0.290244,0.300000,-0.203171
command,4.127661,1761866444.327358,nan,0.300000,-0.203171
command,4.160449,1761866444.360146,nan,0.300000,-0.203171
error,4.167194,1761866444.366891,-0.290244,0.300000,-0.203171
command,4.193326,1761866444.393023,nan,0.300000,-0.203171
error,4.196878,1761866444.396575,-0.290244,0.300000,-0.203171
command,4.227049,1761866444.426746,nan,0.300000,-0.203171
error,4.227284,1761866444.426980,-0.290244,0.300000,-0.203171
command,4.260809,1761866444.460506,nan,0.300000,-0.203171
error,4.266600,1761866444.466296,-0.290244,0.300000,-0.203171
command,4.293749,1761866444.493446,nan,0.300000,-0.203171
error,4.293782,1761866444.493479,-0.290244,0.300000,-0.203171
command,4.325662,1761866444.525359,nan,0.300000,-0.203171
error,4.333857,1761866444.533553,-0.648780,0.300000,-0.203171
command,4.358543,1761866444.558239,nan,0.300000,-1.000000
error,4.362826,1761866444.562523,-0.582927,0.300000,-1.000000
command,4.394453,1761866444.594150,nan,0.300000,-0.226755
error,4.401684,1761866444.601381,-0.512195,0.300000,-0.226755
command,4.423754,1761866444.623451,nan,0.300000,-0.162775
error,4.427629,1761866444.627326,-0.407317,0.300000,-0.162775
command,4.459982,1761866444.659678,nan,0.550000,-0.006302
error,4.466769,1761866444.666465,-0.229268,0.550000,-0.006302
command,4.489717,1761866444.689414,nan,0.300000,0.338494
error,4.493862,1761866444.693559,-0.068293,0.300000,0.338494
command,4.525633,1761866444.725330,nan,0.300000,0.382146
error,4.536466,1761866444.736162,0.073171,0.300000,0.382146
command,4.556504,1761866444.756200,nan,0.300000,0.436525
error,4.560913,1761866444.760610,0.173171,0.300000,0.436525
command,4.592271,1761866444.791968,nan,0.300000,0.395677
error,4.606223,1761866444.805920,0.243902,0.300000,0.395677
command,4.622577,1761866444.822274,nan,0.300000,0.360708
error,4.627948,1761866444.827645,0.273171,0.300000,0.360708
command,4.655177,1761866444.854873,nan,0.300000,0.271995
error,4.660508,1761866444.860204,0.263415,0.300000,0.271995
command,4.691776,1761866444.891473,nan,0.300000,0.157522
error,4.702913,1761866444.902610,0.231707,0.300000,0.157522
command,4.721559,1761866444.921256,nan,0.550000,0.076343
error,4.727819,1761866444.927515,0.187805,0.550000,0.076343
command,4.757277,1761866444.956974,nan,0.550000,0.012292
error,4.766505,1761866444.966202,0.134146,0.550000,0.012292
command,4.787890,1761866444.987586,nan,0.300000,-0.051146
error,4.794217,1761866444.993913,0.070732,0.300000,-0.051146
command,4.820866,1761866445.020563,nan,0.300000,-0.123024
error,4.826952,1761866445.026649,0.014634,0.300000,-0.123024
command,4.856587,1761866445.056284,nan,0.300000,-0.143438
error,4.868343,1761866445.068040,-0.043902,0.300000,-0.143438
command,4.886419,1761866445.086116,nan,0.300000,-0.193555
error,4.893852,1761866445.093549,-0.107317,0.300000,-0.193555
command,4.922478,1761866445.122175,nan,0.300000,-0.246951
error,4.933830,1761866445.133527,-0.165854,0.300000,-0.246951
command,4.951880,1761866445.151577,nan,0.300000,-0.278206
error,4.960244,1761866445.159940,-0.236585,0.300000,-0.278206
command,4.988636,1761866445.188333,nan,0.300000,-0.352911
error,5.000346,1761866445.200042,-0.314634,0.300000,-0.352911
command,5.018198,1761866445.217894,nan,0.300000,-0.435401
error,5.029020,1761866445.228717,-0.387805,0.300000,-0.435401
command,5.051203,1761866445.250900,nan,0.300000,-0.473394
error,5.060101,1761866445.259798,-0.475610,0.300000,-0.473394
command,5.086761,1761866445.286458,nan,0.300000,-0.570851
error,5.099930,1761866445.299626,-0.539024,0.300000,-0.570851
command,5.118014,1761866445.317711,nan,0.300000,-0.548111
error,5.126876,1761866445.326573,-0.563415,0.300000,-0.548111
command,5.150884,1761866445.350581,nan,0.300000,-0.462784
error,5.166195,1761866445.365892,-0.534146,0.300000,-0.462784
command,5.183816,1761866445.383513,nan,0.300000,-0.295383
error,5.196422,1761866445.396119,-0.451219,0.300000,-0.295383
command,5.216701,1761866445.416397,nan,0.300000,-0.092550
error,5.227033,1761866445.426730,-0.339024,0.300000,-0.092550
command,5.252562,1761866445.452259,nan,0.550000,0.071192
error,5.266414,1761866445.466111,-0.229268,0.550000,0.071192
command,5.281926,1761866445.481623,nan,0.300000,0.141385
error,5.293708,1761866445.493405,-0.129268,0.300000,0.141385
command,5.319410,1761866445.519107,nan,0.300000,0.177068
error,5.333232,1761866445.532929,-0.073171,0.300000,0.177068
command,5.347442,1761866445.547138,nan,0.300000,0.105580
error,5.371527,1761866445.571224,-0.085366,0.300000,0.105580
command,5.383045,1761866445.582742,nan,0.300000,-0.092473
error,5.396208,1761866445.595905,-0.126829,0.300000,-0.092473
command,5.413906,1761866445.613603,nan,0.300000,-0.203421
error,5.426106,1761866445.625802,-0.200000,0.300000,-0.203421
command,5.450809,1761866445.650505,nan,0.300000,-0.335348
error,5.466101,1761866445.665797,-0.285366,0.300000,-0.335348
command,5.480312,1761866445.680009,nan,0.300000,-0.437411
error,5.493129,1761866445.692826,-0.363415,0.300000,-0.437411
command,5.516575,1761866445.716272,nan,0.300000,-0.467202
error,5.534998,1761866445.734695,-0.429268,0.300000,-0.467202
command,5.546659,1761866445.746355,nan,0.300000,-0.480493
error,5.563089,1761866445.762786,-0.429268,0.300000,-0.480493
command,5.578869,1761866445.778565,nan,0.300000,-0.300488
error,5.596264,1761866445.795960,-0.392683,0.300000,-0.300488
command,5.613186,1761866445.812883,nan,0.300000,-0.176064
error,5.627045,1761866445.826742,-0.309756,0.300000,-0.176064
command,5.645031,1761866445.844728,nan,0.550000,0.013770
error,5.667632,1761866445.867329,-0.209756,0.550000,0.013770
command,5.678889,1761866445.878586,nan,0.300000,0.119718
error,5.696551,1761866445.896248,-0.104878,0.300000,0.119718
command,5.710107,1761866445.909803,nan,0.300000,0.222294
error,5.727860,1761866445.927556,-0.014634,0.300000,0.222294
command,5.743326,1761866445.943022,nan,0.300000,0.233964
error,5.761092,1761866445.960788,0.056098,0.300000,0.233964
command,5.776511,1761866445.976208,nan,0.300000,0.230975
error,5.794307,1761866445.994004,0.112195,0.300000,0.230975
command,5.809717,1761866446.009413,nan,0.300000,0.230344
error,5.833827,1761866446.033524,0.195122,0.300000,0.230344
command,5.843949,1761866446.043646,nan,0.300000,0.361069
error,5.862253,1761866446.061950,0.314634,0.300000,0.361069
command,5.875158,1761866446.074855,nan,0.300000,0.554468
error,5.892961,1761866446.092658,0.431707,0.300000,0.554468
command,5.908287,1761866446.107984,nan,0.300000,0.620195
error,5.932794,1761866446.132491,0.580488,0.300000,0.620195
command,5.942771,1761866446.142468,nan,0.300000,0.805296
error,5.960330,1761866446.160027,0.580488,0.300000,0.805296
command,5.974971,1761866446.174668,nan,0.300000,0.406341
error,5.993416,1761866446.193113,0.580488,0.300000,0.406341
command,6.007044,1761866446.206741,nan,0.300000,0.406341
error,6.028254,1761866446.227951,0.590244,0.300000,0.406341
command,6.040259,1761866446.239956,nan,0.300000,0.439650
error,6.060414,1761866446.260110,0.451219,0.300000,0.439650
command,6.073395,1761866446.273092,nan,0.300000,-0.062048
error,6.093084,1761866446.292781,0.304878,0.300000,-0.062048
command,6.106438,1761866446.306134,nan,0.300000,-0.184379
error,6.126304,1761866446.326001,0.158537,0.300000,-0.184379
command,6.139448,1761866446.339145,nan,0.300000,-0.288150
error,6.159311,1761866446.359008,0.056098,0.300000,-0.288150
command,6.172624,1761866446.372321,nan,0.300000,-0.239138
command,6.207078,1761866446.406775,nan,0.550000,0.039268
error,6.208890,1761866446.408587,-0.002439,0.550000,0.039268
error,6.227185,1761866446.426881,-0.009756,0.550000,0.039268
command,6.239625,1761866446.439322,nan,0.300000,-0.187429
error,6.260960,1761866446.460656,0.009756,0.300000,-0.187429
command,6.271820,1761866446.471517,nan,0.550000,0.059885
error,6.292718,1761866446.492414,0.043902,0.550000,0.059885
command,6.305027,1761866446.504724,nan,0.300000,0.123201
error,6.326124,1761866446.525821,0.075610,0.300000,0.123201
command,6.337307,1761866446.537004,nan,0.300000,0.141483
error,6.369725,1761866446.569422,0.117073,0.300000,0.141483
command,6.372107,1761866446.571804,nan,0.550000,0.052927
error,6.394656,1761866446.594352,0.163415,0.550000,0.052927
command,6.404516,1761866446.604213,nan,0.300000,0.358055
error,6.425862,1761866446.625558,0.204878,0.300000,0.358055
command,6.437110,1761866446.636806,nan,0.300000,0.255121
error,6.467166,1761866446.666862,0.243902,0.300000,0.255121
command,6.470522,1761866446.670218,nan,0.300000,0.143415
error,6.493282,1761866446.692978,0.273171,0.300000,0.143415
command,6.503255,1761866446.702951,nan,0.300000,0.376391
error,6.528521,1761866446.728218,0.285366,0.300000,0.376391
command,6.537376,1761866446.737072,nan,0.300000,0.233161
error,6.560084,1761866446.759781,0.295122,0.300000,0.233161
command,6.569417,1761866446.769114,nan,0.300000,0.233276
error,6.594062,1761866446.793758,0.295122,0.300000,0.233276
command,6.603024,1761866446.802721,nan,0.300000,0.206585
error,6.626306,1761866446.826002,0.297561,0.300000,0.206585
command,6.635986,1761866446.835683,nan,0.300000,0.214873
error,6.666286,1761866446.865982,0.287805,0.300000,0.214873
command,6.668416,1761866446.868113,nan,0.300000,0.208293
error,6.694978,1761866446.894674,0.285366,0.300000,0.208293
command,6.702001,1761866446.901697,nan,0.300000,0.166573
error,6.727123,1761866446.926820,0.273171,0.300000,0.166573
command,6.734960,1761866446.934657,nan,0.300000,0.158440
command,6.767618,1761866446.967314,nan,0.300000,0.191220
error,6.768221,1761866446.967917,0.295122,0.300000,0.191220
error,6.794213,1761866446.993910,0.324390,0.300000,0.191220
command,6.800819,1761866447.000515,nan,0.300000,0.365932
error,6.826223,1761866447.025919,0.419512,0.300000,0.365932
command,6.834594,1761866447.034291,nan,0.300000,0.550414
command,6.867451,1761866447.067148,nan,0.300000,0.293659
error,6.875499,1761866447.075196,0.419512,0.300000,0.293659
error,6.893698,1761866447.093395,0.419512,0.300000,0.293659
command,6.898744,1761866447.098441,nan,0.300000,0.293659
error,6.926258,1761866447.125955,0.419512,0.300000,0.293659
command,6.933109,1761866447.132806,nan,0.300000,0.293659
command,6.965538,1761866447.165235,nan,0.300000,0.293659
error,6.966640,1761866447.166336,0.419512,0.300000,0.293659
error,6.993531,1761866447.193227,0.419512,0.300000,0.293659
command,6.998615,1761866447.198312,nan,0.300000,0.293659
command,7.031742,1761866447.231439,nan,0.300000,0.293659
error,7.035225,1761866447.234922,0.419512,0.300000,0.293659
error,7.060323,1761866447.260020,0.419512,0.300000,0.293659
command,7.064864,1761866447.264561,nan,0.300000,0.293659
command,7.098599,1761866447.298295,nan,0.300000,0.293659
error,7.099321,1761866447.299018,0.419512,0.300000,0.293659
error,7.125938,1761866447.325635,0.419512,0.300000,0.293659
command,7.130909,1761866447.330606,nan,0.300000,0.293659
error,7.159004,1761866447.358701,0.419512,0.300000,0.293659
command,7.163764,1761866447.363460,nan,0.300000,0.293659
command,7.198573,1761866447.398269,nan,0.300000,0.293659
error,7.203440,1761866447.403136,0.419512,0.300000,0.293659
error,7.227183,1761866447.426880,0.419512,0.300000,0.293659
command,7.229563,1761866447.429260,nan,0.300000,0.293659
command,7.262855,1761866447.462552,nan,0.300000,0.293659
error,7.266873,1761866447.466570,0.419512,0.300000,0.293659
error,7.293432,1761866447.493129,0.568293,0.300000,0.293659
command,7.295830,1761866447.495527,nan,0.300000,0.293659
command,7.328822,1761866447.528518,nan,0.300000,0.803733
error,7.332782,1761866447.532478,0.468293,0.300000,0.803733
command,7.362313,1761866447.562009,nan,0.550000,0.054042
error,7.362632,1761866447.562329,0.380488,0.550000,0.054042
command,7.393922,1761866447.593619,nan,0.550000,0.020961
error,7.400944,1761866447.600640,0.268293,0.550000,0.020961
error,7.427412,1761866447.627109,0.117073,0.550000,0.020961
command,7.427521,1761866447.627218,nan,0.300000,-0.118808
command,7.460851,1761866447.660548,nan,0.300000,-0.321172
error,7.467210,1761866447.666906,0.021951,0.300000,-0.321172
error,7.494271,1761866447.693968,-0.039024,0.300000,-0.321172
command,7.494307,1761866447.694003,nan,0.300000,-0.243513
command,7.527922,1761866447.727619,nan,0.300000,-0.195180
error,7.535365,1761866447.735062,-0.043902,0.300000,-0.195180
error,7.560060,1761866447.759756,-0.017073,0.300000,-0.195180
command,7.560700,1761866447.760397,nan,0.300000,-0.043828
command,7.593174,1761866447.792871,nan,0.550000,0.061784
error,7.600460,1761866447.800157,0.063415,0.550000,0.061784
error,7.626743,1761866447.826439,0.153659,0.550000,0.061784
command,7.627405,1761866447.827102,nan,0.300000,0.267797
command,7.658651,1761866447.858347,nan,0.300000,0.351216
error,7.666190,1761866447.865887,0.273171,0.300000,0.351216
command,7.691566,1761866447.891263,nan,0.300000,0.515968
error,7.695332,1761866447.895029,0.451219,0.300000,0.515968
command,7.725093,1761866447.924789,nan,0.300000,0.803314
error,7.725665,1761866447.925362,0.451219,0.300000,0.803314
command,7.759681,1761866447.959378,nan,0.300000,0.315854
