type,stamp_relative,stamp_absolute,error,linear_x,angular_z
error,2.435680,1761866395.818627,0.124390,0.250000,0.198405
command,2.436771,1761866395.819718,nan,0.500000,0.035854
error,2.454479,1761866395.837426,0.217073,0.500000,0.035854
command,2.466705,1761866395.849652,nan,0.250000,0.607859
error,2.488070,1761866395.871017,0.346341,0.250000,0.607859
command,2.499071,1761866395.882018,nan,0.250000,0.591510
error,2.518369,1761866395.901315,0.507317,0.250000,0.591510
command,2.532303,1761866395.915250,nan,0.250000,0.793124
error,2.553331,1761866395.936278,0.507317,0.250000,0.793124
command,2.565517,1761866395.948464,nan,0.250000,0.355122
error,2.591672,1761866395.974619,0.507317,0.250000,0.355122
command,2.600138,1761866395.983085,nan,0.250000,0.355122
error,2.620135,1761866396.003082,0.482927,0.250000,0.355122
command,2.631191,1761866396.014138,nan,0.250000,0.270307
error,2.654224,1761866396.037171,0.329268,0.250000,0.270307
command,2.664944,1761866396.047891,nan,0.250000,-0.186103
error,2.685518,1761866396.068465,0.192683,0.250000,-0.186103
command,2.697263,1761866396.080210,nan,0.250000,-0.240177
error,2.718586,1761866396.101533,0.060976,0.250000,-0.240177
command,2.730488,1761866396.113435,nan,0.250000,-0.313208
error,2.757840,1761866396.140786,-0.024390,0.250000,-0.313208
command,2.765239,1761866396.148185,nan,0.250000,-0.248522
error,2.785615,1761866396.168561,-0.073171,0.250000,-0.248522
command,2.796650,1761866396.179596,nan,0.250000,-0.185629
error,2.821423,1761866396.204370,-0.087805,0.250000,-0.185629
command,2.830554,1761866396.213501,nan,0.250000,-0.101956
error,2.852063,1761866396.235010,-0.075610,0.250000,-0.101956
command,2.862810,1761866396.245757,nan,0.250000,-0.020471
error,2.885378,1761866396.268325,-0.048780,0.250000,-0.020471
command,2.895607,1761866396.278553,nan,0.500000,0.040383
error,2.918539,1761866396.301486,-0.009756,0.500000,0.040383
command,2.929137,1761866396.312084,nan,0.500000,0.097130
error,2.957807,1761866396.340754,0.024390,0.500000,0.097130
command,2.962489,1761866396.345435,nan,0.250000,0.111691
error,2.987590,1761866396.370537,0.056098,0.250000,0.111691
command,2.995827,1761866396.378774,nan,0.250000,0.125438
error,3.019747,1761866396.402694,0.073171,0.250000,0.125438
command,3.028580,1761866396.411527,nan,0.500000,0.098782
error,3.059355,1761866396.442302,0.080488,0.500000,0.098782
command,3.062463,1761866396.445410,nan,0.500000,0.051220
error,3.086175,1761866396.469122,0.073171,0.500000,0.051220
command,3.094517,1761866396.477464,nan,0.500000,0.051220
error,3.118255,1761866396.501201,0.060976,0.500000,0.051220
command,3.127701,1761866396.510648,nan,0.500000,0.010018
command,3.160044,1761866396.542990,nan,0.500000,0.042683
error,3.161539,1761866396.544486,0.039024,0.500000,0.042683
error,3.186020,1761866396.568967,-0.007317,0.500000,0.042683
command,3.193048,1761866396.575995,nan,0.250000,-0.190960
error,3.226539,1761866396.609486,-0.056098,0.250000,-0.190960
command,3.226662,1761866396.609609,nan,0.500000,-0.005122
error,3.252349,1761866396.635296,-0.117073,0.500000,-0.005122
command,3.259048,1761866396.641995,nan,0.250000,-0.386279
error,3.285404,1761866396.668351,-0.192683,0.250000,-0.386279
command,3.292405,1761866396.675352,nan,0.250000,-0.338249
command,3.326255,1761866396.709202,nan,0.250000,-0.134878
error,3.327072,1761866396.710018,-0.263415,0.250000,-0.134878
error,3.352524,1761866396.735471,-0.314634,0.250000,-0.134878
command,3.358751,1761866396.741698,nan,0.250000,-0.552429
command,3.392137,1761866396.775084,nan,0.250000,-0.220244
error,3.392765,1761866396.775712,-0.360976,0.250000,-0.220244
error,3.419721,1761866396.802668,-0.400000,0.250000,-0.220244
command,3.423793,1761866396.806740,nan,0.250000,-0.513567
command,3.457336,1761866396.840283,nan,0.250000,-0.280000
error,3.458666,1761866396.841613,-0.380488,0.250000,-0.280000
error,3.487682,1761866396.870629,-0.365854,0.250000,-0.280000
command,3.491428,1761866396.874374,nan,0.250000,-0.213743
error,3.518267,1761866396.901214,-0.304878,0.250000,-0.213743
command,3.523743,1761866396.906690,nan,0.500000,-0.007320
command,3.557102,1761866396.940049,nan,0.250000,-0.213415
error,3.557873,1761866396.940820,-0.231707,0.250000,-0.213415
error,3.585437,1761866396.968384,-0.175610,0.250000,-0.213415
command,3.589292,1761866396.972239,nan,0.500000,0.038326
command,3.622028,1761866397.004975,nan,0.500000,0.031715
error,3.625690,1761866397.008637,-0.153659,0.500000,0.031715
error,3.654109,1761866397.037056,-0.148780,0.500000,0.031715
command,3.655533,1761866397.038480,nan,0.250000,-0.047430
error,3.685432,1761866397.068379,-0.168293,0.250000,-0.047430
command,3.689790,1761866397.072737,nan,0.250000,-0.091115
command,3.720766,1761866397.103713,nan,0.250000,-0.172516
error,3.724990,1761866397.107937,-0.234146,0.250000,-0.172516
error,3.752444,1761866397.135391,-0.307317,0.250000,-0.172516
command,3.754651,1761866397.137598,nan,0.250000,-0.340405
command,3.786442,1761866397.169389,nan,0.250000,-0.419143
error,3.791829,1761866397.174776,-0.404878,0.250000,-0.419143
command,3.820869,1761866397.203815,nan,0.250000,-0.543228
error,3.821697,1761866397.204644,-0.404878,0.250000,-0.543228
error,3.851941,1761866397.234888,-0.404878,0.250000,-0.543228
command,3.854215,1761866397.237162,nan,0.250000,-0.283415
error,3.885357,1761866397.268304,-0.404878,0.250000,-0.283415
command,3.887730,1761866397.270677,nan,0.250000,-0.283415
command,3.921150,1761866397.304097,nan,0.250000,-0.283415
error,3.925917,1761866397.308864,-0.404878,0.250000,-0.283415
error,3.953049,1761866397.335996,-0.482927,0.250000,-0.283415
command,3.953084,1761866397.336030,nan,0.250000,-0.283415
command,3.985829,1761866397.368776,nan,0.250000,-0.549474
error,3.993669,1761866397.376616,-0.414634,0.250000,-0.549474
command,4.018520,1761866397.401467,nan,0.250000,-0.100784
error,4.019331,1761866397.402278,-0.339024,0.250000,-0.100784
command,4.051467,1761866397.434414,nan,0.250000,-0.035255
error,4.058206,1761866397.441153,-0.256098,0.250000,-0.035255
command,4.084968,1761866397.467915,nan,0.500000,0.046764
error,4.085546,1761866397.468493,-0.134146,0.500000,0.046764
command,4.117252,1761866397.500199,nan,0.250000,0.245728
error,4.118093,1761866397.501040,-0.080488,0.250000,0.245728
command,4.153420,1761866397.536367,nan,0.500000,0.087516
error,4.164725,1761866397.547672,-0.060976,0.500000,0.087516
command,4.182997,1761866397.565943,nan,0.500000,0.011014
error,4.185725,1761866397.568672,-0.092683,0.500000,0.011014
command,4.215793,1761866397.598740,nan,0.250000,-0.151545
error,4.219041,1761866397.601988,-0.200000,0.250000,-0.151545
command,4.251089,1761866397.634036,nan,0.250000,-0.435158
error,4.257719,1761866397.640666,-0.346341,0.250000,-0.435158
command,4.281923,1761866397.664870,nan,0.250000,-0.637531
error,4.285192,1761866397.668139,-0.519512,0.250000,-0.637531
command,4.317081,1761866397.700028,nan,0.250000,-0.837499
error,4.328323,1761866397.711270,-0.519512,0.250000,-0.837499
command,4.348702,1761866397.731649,nan,0.250000,-0.363659
error,4.352629,1761866397.735575,-0.519512,0.250000,-0.363659
command,4.381441,1761866397.764388,nan,0.250000,-0.363659
error,4.384848,1761866397.767795,-0.531707,0.250000,-0.363659
command,4.415579,1761866397.798526,nan,0.250000,-0.405514
error,4.425951,1761866397.808897,-0.353659,0.250000,-0.405514
command,4.447576,1761866397.830523,nan,0.250000,0.234787
error,4.451833,1761866397.834780,-0.195122,0.250000,0.234787
command,4.483861,1761866397.866808,nan,0.250000,0.299129
error,4.494905,1761866397.877852,-0.036585,0.250000,0.299129
command,4.513348,1761866397.896295,nan,0.250000,0.405323
error,4.519203,1761866397.902150,0.117073,0.250000,0.405323
command,4.549538,1761866397.932485,nan,0.250000,0.502305
error,4.557842,1761866397.940789,0.219512,0.250000,0.502305
command,4.579896,1761866397.962843,nan,0.250000,0.432074
error,4.585880,1761866397.968827,0.280488,0.250000,0.432074
command,4.614090,1761866397.997037,nan,0.250000,0.366433
error,4.625315,1761866398.008262,0.263415,0.250000,0.366433
command,4.645304,1761866398.028251,nan,0.250000,0.138328
error,4.654543,1761866398.037490,0.197561,0.250000,0.138328
command,4.678451,1761866398.061398,nan,0.250000,-0.040858
error,4.685403,1761866398.068350,0.100000,0.250000,-0.040858
command,4.711603,1761866398.094550,nan,0.250000,-0.193681
error,4.718266,1761866398.101213,-0.019512,0.250000,-0.193681
command,4.746864,1761866398.129811,nan,0.250000,-0.348272
error,4.757741,1761866398.140688,-0.139024,0.250000,-0.348272
command,4.777746,1761866398.160693,nan,0.250000,-0.416143
error,4.785417,1761866398.168364,-0.243902,0.250000,-0.416143
command,4.813638,1761866398.196585,nan,0.250000,-0.454884
error,4.828336,1761866398.211283,-0.326829,0.250000,-0.454884
command,4.843270,1761866398.226217,nan,0.250000,-0.456744
error,4.852980,1761866398.235927,-0.360976,0.250000,-0.456744
command,4.879030,1761866398.261976,nan,0.250000,-0.346413
error,4.891049,1761866398.273996,-0.341463,0.250000,-0.346413
command,4.909394,1761866398.292341,nan,0.250000,-0.185134
error,4.919422,1761866398.302369,-0.275610,0.250000,-0.185134
command,4.942279,1761866398.325226,nan,0.250000,-0.015909
error,4.952357,1761866398.335304,-0.185366,0.250000,-0.015909
command,4.974717,1761866398.357664,nan,0.250000,0.117693
error,4.993846,1761866398.376793,-0.085366,0.250000,0.117693
command,5.007356,1761866398.390303,nan,0.250000,0.216062
error,5.019696,1761866398.402643,0.012195,0.250000,0.216062
command,5.043005,1761866398.425952,nan,0.250000,0.269649
error,5.057988,1761866398.440935,0.087805,0.250000,0.269649
command,5.073712,1761866398.456659,nan,0.250000,0.270339
error,5.085531,1761866398.468478,0.141463,0.250000,0.270339
command,5.109523,1761866398.492470,nan,0.250000,0.246067
error,5.124129,1761866398.507076,0.175610,0.250000,0.246067
command,5.140556,1761866398.523503,nan,0.250000,0.214612
error,5.156657,1761866398.539604,0.187805,0.250000,0.214612
command,5.173109,1761866398.556056,nan,0.250000,0.164447
error,5.185898,1761866398.568845,0.185366,0.250000,0.164447
command,5.206297,1761866398.589244,nan,0.250000,0.123043
error,5.221488,1761866398.604435,0.160976,0.250000,0.123043
command,5.238840,1761866398.621787,nan,0.500000,0.046481
error,5.258496,1761866398.641443,0.121951,0.500000,0.046481
command,5.271438,1761866398.654385,nan,0.250000,-0.022821
error,5.288784,1761866398.671731,0.075610,0.250000,-0.022821
command,5.306612,1761866398.689559,nan,0.250000,-0.072417
error,5.327783,1761866398.710730,0.024390,0.250000,-0.072417
command,5.339007,1761866398.721954,nan,0.250000,-0.121178
error,5.352460,1761866398.735407,-0.036585,0.250000,-0.121178
command,5.370451,1761866398.753397,nan,0.250000,-0.194295
error,5.393870,1761866398.776817,-0.104878,0.250000,-0.194295
command,5.404725,1761866398.787672,nan,0.250000,-0.256615
error,5.422078,1761866398.805025,-0.178049,0.250000,-0.256615
command,5.437007,1761866398.819954,nan,0.250000,-0.324396
error,5.460252,1761866398.843199,-0.253659,0.250000,-0.324396
command,5.470617,1761866398.853564,nan,0.250000,-0.385394
error,5.489077,1761866398.872024,-0.358537,0.250000,-0.385394
command,5.503563,1761866398.886510,nan,0.250000,-0.533935
error,5.519032,1761866398.901979,-0.468293,0.250000,-0.533935
command,5.537104,1761866398.920051,nan,0.250000,-0.627448
error,5.559060,1761866398.942007,-0.541463,0.250000,-0.627448
command,5.569200,1761866398.952147,nan,0.250000,-0.583591
error,5.586573,1761866398.969520,-0.546341,0.250000,-0.583591
command,5.600989,1761866398.983936,nan,0.250000,-0.395649
error,5.618810,1761866399.001757,-0.470732,0.250000,-0.395649
command,5.634027,1761866399.016974,nan,0.250000,-0.123716
error,5.660519,1761866399.043466,-0.326829,0.250000,-0.123716
command,5.669112,1761866399.052059,nan,0.250000,0.162576
error,5.686879,1761866399.069826,-0.182927,0.250000,0.162576
command,5.700351,1761866399.083298,nan,0.250000,0.264261
error,5.718146,1761866399.101093,-0.058537,0.250000,0.264261
command,5.733559,1761866399.116506,nan,0.250000,0.296065
error,5.751333,1761866399.134279,-0.004878,0.250000,0.296065
command,5.766649,1761866399.149596,nan,0.250000,0.141929
error,5.784728,1761866399.167675,0.002439,0.250000,0.141929
command,5.798599,1761866399.181546,nan,0.500000,0.022269
error,5.827993,1761866399.210940,-0.046341,0.500000,0.022269
command,5.832949,1761866399.215896,nan,0.250000,-0.165590
error,5.853276,1761866399.236223,-0.109756,0.250000,-0.165590
command,5.865376,1761866399.248323,nan,0.250000,-0.246316
error,5.884888,1761866399.267835,-0.221951,0.250000,-0.246316
command,5.898400,1761866399.281347,nan,0.250000,-0.459795
error,5.925167,1761866399.308114,-0.312195,0.250000,-0.459795
command,5.932934,1761866399.315881,nan,0.250000,-0.464213
error,5.952757,1761866399.335704,-0.375610,0.250000,-0.464213
command,5.964288,1761866399.347235,nan,0.250000,-0.437663
error,5.993580,1761866399.376527,-0.373171,0.250000,-0.437663
command,5.998428,1761866399.381375,nan,0.250000,-0.254617
error,6.019459,1761866399.402406,-0.324390,0.250000,-0.254617
command,6.030783,1761866399.413729,nan,0.250000,-0.094992
error,6.057515,1761866399.440462,-0.226829,0.250000,-0.094992
command,6.064220,1761866399.447167,nan,0.250000,0.113786
error,6.084994,1761866399.467941,-0.114634,0.250000,0.113786
command,6.097522,1761866399.480469,nan,0.250000,0.221477
error,6.117818,1761866399.500765,-0.014634,0.250000,0.221477
command,6.129795,1761866399.512742,nan,0.250000,0.259918
error,6.153230,1761866399.536177,0.080488,0.250000,0.259918
command,6.163248,1761866399.546195,nan,0.250000,0.321212
error,6.184661,1761866399.567608,0.146341,0.250000,0.321212
command,6.195776,1761866399.578723,nan,0.250000,0.279676
error,6.225453,1761866399.608400,0.219512,0.250000,0.279676
command,6.229633,1761866399.612580,nan,0.250000,0.102439
error,6.251687,1761866399.634634,0.295122,0.250000,0.102439
command,6.261925,1761866399.644871,nan,0.250000,0.607240
error,6.290966,1761866399.673913,0.382927,0.250000,0.607240
command,6.295491,1761866399.678438,nan,0.250000,0.508853
error,6.320365,1761866399.703312,0.480488,0.250000,0.508853
command,6.328593,1761866399.711540,nan,0.250000,0.604314
error,6.351327,1761866399.734274,0.517073,0.250000,0.604314
command,6.361302,1761866399.744249,nan,0.250000,0.460036
error,6.395050,1761866399.777997,0.482927,0.250000,0.460036
command,6.395088,1761866399.778035,nan,0.250000,0.361951
error,6.419372,1761866399.802319,0.380488,0.250000,0.361951
command,6.427522,1761866399.810469,nan,0.250000,-0.110269
error,6.451405,1761866399.834352,0.258537,0.250000,-0.110269
command,6.459884,1761866399.842831,nan,0.250000,-0.155186
error,6.493079,1761866399.876026,0.126829,0.250000,-0.155186
command,6.493120,1761866399.876067,nan,0.250000,0.180976
error,6.518199,1761866399.901146,0.051220,0.250000,0.180976
command,6.526642,1761866399.909589,nan,0.250000,-0.522583
error,6.557587,1761866399.940534,0.002439,0.250000,-0.522583
command,6.560033,1761866399.942980,nan,0.500000,0.035854
error,6.584896,1761866399.967843,-0.043902,0.500000,0.035854
command,6.593132,1761866399.976079,nan,0.250000,-0.293103
command,6.625387,1761866400.008334,nan,0.250000,-0.030732
error,6.631262,1761866400.014209,-0.007317,0.250000,-0.030732
error,6.654937,1761866400.037884,0.039024,0.250000,-0.030732
command,6.657811,1761866400.040758,nan,0.500000,0.096412
error,6.684913,1761866400.067860,0.104878,0.500000,0.096412
command,6.690971,1761866400.073918,nan,0.250000,0.381390
command,6.725097,1761866400.108044,nan,0.500000,0.073415
error,6.726092,1761866400.109039,0.192683,0.500000,0.073415
error,6.751447,1761866400.134394,0.256098,0.500000,0.073415
command,6.757173,1761866400.140120,nan,0.250000,0.591712
command,6.790835,1761866400.173782,nan,0.250000,0.179268
error,6.792320,1761866400.175267,0.297561,0.250000,0.179268
error,6.823028,1761866400.205975,0.312195,0.250000,0.179268
command,6.823057,1761866400.206004,nan,0.250000,0.323814
error,6.851065,1761866400.234012,0.290244,0.250000,0.323814
command,6.856587,1761866400.239534,nan,0.250000,0.183588
error,6.884657,1761866400.267603,0.248780,0.250000,0.183588
command,6.888906,1761866400.271853,nan,0.500000,0.059318
command,6.923479,1761866400.306426,nan,0.250000,0.174146
error,6.924364,1761866400.307311,0.204878,0.250000,0.174146
error,6.951207,1761866400.334154,0.153659,0.250000,0.174146
command,6.955042,1761866400.337989,nan,0.500000,0.024350
command,6.988324,1761866400.371271,nan,0.250000,-0.032427
error,6.994419,1761866400.377366,0.131707,0.250000,-0.032427
error,7.019694,1761866400.402641,0.104878,0.250000,-0.032427
command,7.021705,1761866400.404652,nan,0.500000,0.033360
command,7.053653,1761866400.436600,nan,0.500000,-0.002074
error,7.057090,1761866400.440037,0.092683,0.500000,-0.002074
error,7.085324,1761866400.468271,0.085366,0.500000,-0.002074
command,7.088678,1761866400.471625,nan,0.500000,0.033080
error,7.118729,1761866400.501676,0.109756,0.500000,0.033080
command,7.121293,1761866400.504240,nan,0.500000,0.039410
command,7.154907,1761866400.537854,nan,0.250000,0.144819
error,7.159854,1761866400.542801,0.139024,0.250000,0.144819
error,7.185317,1761866400.568264,0.180488,0.250000,0.144819
command,7.186677,1761866400.569624,nan,0.250000,0.177039
command,7.220890,1761866400.603837,nan,0.250000,0.239953
error,7.226165,1761866400.609112,0.229268,0.250000,0.239953
error,7.251967,1761866400.634914,0.326829,0.250000,0.239953
command,7.252314,1761866400.635261,nan,0.250000,0.293102
command,7.285927,1761866400.668874,nan,0.250000,0.489875
error,7.290989,1761866400.673936,0.463415,0.250000,0.489875
command,7.319378,1761866400.702325,nan,0.250000,0.703736
error,7.320214,1761866400.703161,0.463415,0.250000,0.703736
command,7.350821,1761866400.733768,nan,0.250000,0.324390
error,7.357320,1761866400.740267,0.463415,0.250000,0.324390
command,7.384051,1761866400.766998,nan,0.250000,0.324390
error,7.384926,1761866400.767873,0.463415,0.250000,0.324390
command,7.417571,1761866400.800518,nan,0.250000,0.324390
error,7.425753,1761866400.808700,0.463415,0.250000,0.324390
command,7.451225,1761866400.834172,nan,0.250000,0.324390
error,7.451581,1761866400.834528,0.463415,0.250000,0.324390
command,7.485898,1761866400.868845,nan,0.250000,0.324390
error,7.493372,1761866400.876319,0.463415,0.250000,0.324390
command,7.516188,1761866400.899135,nan,0.250000,0.324390
error,7.518531,1761866400.901478,0.463415,0.250000,0.324390
command,7.549798,1761866400.932745,nan,0.250000,0.324390
error,7.557580,1761866400.940527,0.463415,0.250000,0.324390
command,7.581636,1761866400.964583,nan,0.250000,0.324390
error,7.584645,1761866400.967592,0.463415,0.250000,0.324390
command,7.618227,1761866401.001174,nan,0.250000,0.324390
error,7.624988,1761866401.007935,0.463415,0.250000,0.324390
command,7.647966,1761866401.030913,nan,0.250000,0.324390
error,7.653822,1761866401.036769,0.480488,0.250000,0.324390
command,7.683328,1761866401.066275,nan,0.250000,0.383255
error,7.692628,1761866401.075574,0.343902,0.250000,0.383255
command,7.714186,1761866401.097133,nan,0.250000,-0.129502
error,7.718343,1761866401.101290,0.219512,0.250000,-0.129502
command,7.747323,1761866401.130270,nan,0.250000,-0.187651
error,7.757943,1761866401.140890,0.090244,0.250000,-0.187651
