type,stamp_relative,stamp_absolute,error,linear_x,angular_z
command,1.562888,1761865626.713228,nan,0.300000,-0.362545
error,1.585181,1761865626.735521,-0.329268,0.300000,-0.362545
command,1.595603,1761865626.745943,nan,0.300000,-0.426961
error,1.620345,1761865626.770685,-0.431707,0.300000,-0.426961
command,1.629495,1761865626.779835,nan,0.300000,-0.581073
error,1.651188,1761865626.801528,-0.536585,0.300000,-0.581073
command,1.661691,1761865626.812030,nan,0.300000,-0.666510
error,1.684679,1761865626.835018,-0.536585,0.300000,-0.666510
command,1.694641,1761865626.844981,nan,0.300000,-0.375610
error,1.724209,1761865626.874549,-0.536585,0.300000,-0.375610
command,1.728375,1761865626.878714,nan,0.300000,-0.375610
error,1.751624,1761865626.901963,-0.536585,0.300000,-0.375610
command,1.760581,1761865626.910921,nan,0.300000,-0.375610
error,1.786526,1761865626.936866,-0.439024,0.300000,-0.375610
command,1.794214,1761865626.944554,nan,0.300000,-0.040702
error,1.818790,1761865626.969130,-0.341463,0.300000,-0.040702
command,1.827843,1761865626.978183,nan,0.300000,0.020888
error,1.857920,1761865627.008260,-0.251220,0.300000,0.020888
command,1.859966,1761865627.010305,nan,0.300000,-0.239024
error,1.884630,1761865627.034970,-0.158537,0.300000,-0.239024
command,1.893937,1761865627.044277,nan,0.300000,0.385711
error,1.924349,1761865627.074689,-0.134146,0.300000,0.385711
command,1.926883,1761865627.077223,nan,0.300000,-0.110976
error,1.953421,1761865627.103761,-0.104878,0.300000,-0.110976
command,1.959405,1761865627.109745,nan,0.300000,0.076430
error,1.984227,1761865627.134567,-0.114634,0.300000,0.076430
command,1.992009,1761865627.142349,nan,0.300000,-0.107006
error,2.025762,1761865627.176102,-0.134146,0.300000,-0.107006
command,2.025794,1761865627.176133,nan,0.300000,-0.080244
error,2.050824,1761865627.201164,-0.141463,0.300000,-0.080244
command,2.058035,1761865627.208375,nan,0.300000,-0.173237
error,2.091554,1761865627.241894,-0.126829,0.300000,-0.173237
command,2.091693,1761865627.242033,nan,0.300000,-0.099024
error,2.120082,1761865627.270421,-0.097561,0.300000,-0.099024
command,2.123593,1761865627.273933,nan,0.300000,-0.048832
error,2.150701,1761865627.301040,-0.046341,0.300000,-0.048832
command,2.156824,1761865627.307163,nan,0.300000,0.190902
error,2.184356,1761865627.334696,0.019512,0.300000,0.190902
command,2.190384,1761865627.340724,nan,0.300000,0.190173
command,2.223457,1761865627.373797,nan,0.300000,0.013659
error,2.226308,1761865627.376648,0.102439,0.300000,0.013659
error,2.251157,1761865627.401497,0.195122,0.300000,0.013659
command,2.255506,1761865627.405845,nan,0.300000,0.616295
command,2.288327,1761865627.438667,nan,0.300000,0.136585
error,2.293279,1761865627.443618,0.319512,0.300000,0.136585
error,2.317639,1761865627.467979,0.480488,0.300000,0.136585
command,2.322135,1761865627.472475,nan,0.300000,1.000000
command,2.355408,1761865627.505747,nan,0.300000,0.336341
error,2.357219,1761865627.507558,0.480488,0.300000,0.336341
error,2.385378,1761865627.535718,0.480488,0.300000,0.336341
command,2.389642,1761865627.539982,nan,0.300000,0.336341
error,2.419661,1761865627.570000,0.480488,0.300000,0.336341
command,2.421325,1761865627.571665,nan,0.300000,0.336341
command,2.454321,1761865627.604660,nan,0.300000,0.336341
error,2.459078,1761865627.609418,0.500000,0.300000,0.336341
error,2.485675,1761865627.636014,0.404878,0.300000,0.336341
command,2.487888,1761865627.638228,nan,0.300000,0.402848
command,2.519763,1761865627.670102,nan,0.300000,0.018536
error,2.524353,1761865627.674693,0.304878,0.300000,0.018536
error,2.552863,1761865627.703203,0.185366,0.300000,0.018536
command,2.553095,1761865627.703434,nan,0.300000,-0.061707
command,2.586897,1761865627.737237,nan,0.300000,-0.189489
error,2.591799,1761865627.742139,0.063415,0.300000,-0.189489
command,2.619361,1761865627.769701,nan,0.300000,-0.293138
error,2.621009,1761865627.771348,-0.024390,0.300000,-0.293138
error,2.651557,1761865627.801896,-0.082927,0.300000,-0.293138
command,2.652096,1761865627.802436,nan,0.300000,-0.258751
command,2.685223,1761865627.835562,nan,0.300000,-0.215128
error,2.691624,1761865627.841963,-0.112195,0.300000,-0.215128
error,2.718785,1761865627.869125,-0.119512,0.300000,-0.215128
command,2.718820,1761865627.869160,nan,0.300000,-0.158143
command,2.754056,1761865627.904396,nan,0.300000,-0.103721
error,2.762958,1761865627.913298,-0.112195,0.300000,-0.103721
command,2.784113,1761865627.934453,nan,0.300000,-0.058558
error,2.788072,1761865627.938411,-0.095122,0.300000,-0.058558
command,2.817166,1761865627.967506,nan,0.300000,-0.019737
error,2.818430,1761865627.968770,-0.082927,0.300000,-0.019737
command,2.850952,1761865628.001292,nan,0.300000,-0.025441
error,2.856999,1761865628.007339,-0.075610,0.300000,-0.025441
command,2.883356,1761865628.033695,nan,0.300000,-0.032630
error,2.884598,1761865628.034937,-0.078049,0.300000,-0.032630
command,2.915486,1761865628.065826,nan,0.300000,-0.061382
error,2.923293,1761865628.073632,-0.085366,0.300000,-0.061382
command,2.949544,1761865628.099883,nan,0.300000,-0.079128
error,2.952736,1761865628.103075,-0.092683,0.300000,-0.079128
command,2.981198,1761865628.131537,nan,0.300000,-0.085482
error,2.984205,1761865628.134545,-0.126829,0.300000,-0.085482
command,3.017579,1761865628.167919,nan,0.300000,-0.179600
error,3.024907,1761865628.175246,-0.163415,0.300000,-0.179600
command,3.047790,1761865628.198129,nan,0.300000,-0.216158
error,3.051068,1761865628.201408,-0.207317,0.300000,-0.216158
command,3.081734,1761865628.232074,nan,0.300000,-0.263807
error,3.090389,1761865628.240729,-0.258537,0.300000,-0.263807
command,3.113573,1761865628.263912,nan,0.300000,-0.321378
error,3.119493,1761865628.269832,-0.319512,0.300000,-0.321378
command,3.146390,1761865628.296730,nan,0.300000,-0.391349
error,3.150614,1761865628.300954,-0.382927,0.300000,-0.391349
command,3.183480,1761865628.333819,nan,0.300000,-0.436629
error,3.190219,1761865628.340559,-0.451219,0.300000,-0.436629
command,3.212856,1761865628.363196,nan,0.300000,-0.503470
error,3.218430,1761865628.368770,-0.531707,0.300000,-0.503470
command,3.247899,1761865628.398239,nan,0.300000,-0.592729
error,3.257468,1761865628.407807,-0.568293,0.300000,-0.592729
command,3.278885,1761865628.429225,nan,0.300000,-0.497982
error,3.286795,1761865628.437135,-0.580488,0.300000,-0.497982
command,3.311563,1761865628.461902,nan,0.300000,-0.439385
error,3.317633,1761865628.467973,-0.531707,0.300000,-0.439385
command,3.344494,1761865628.494834,nan,0.300000,-0.237012
error,3.351067,1761865628.501407,-0.429268,0.300000,-0.237012
command,3.380573,1761865628.530912,nan,0.300000,-0.021427
error,3.390738,1761865628.541077,-0.304878,0.300000,-0.021427
command,3.411262,1761865628.561602,nan,0.300000,0.117215
error,3.418792,1761865628.569131,-0.173171,0.300000,0.117215
command,3.446579,1761865628.596919,nan,0.300000,0.237646
error,3.460196,1761865628.610536,-0.070732,0.300000,0.237646
command,3.476699,1761865628.627038,nan,0.300000,0.236788
error,3.485248,1761865628.635588,-0.014634,0.300000,0.236788
command,3.511933,1761865628.662273,nan,0.300000,0.142099
error,3.524669,1761865628.675008,0.009756,0.300000,0.142099
command,3.542882,1761865628.693222,nan,0.300000,0.073067
error,3.551350,1761865628.701690,-0.017073,0.300000,0.073067
command,3.578680,1761865628.729019,nan,0.300000,-0.084870
error,3.591614,1761865628.741953,-0.060976,0.300000,-0.084870
command,3.609122,1761865628.759461,nan,0.300000,-0.161047
error,3.620883,1761865628.771223,-0.134146,0.300000,-0.161047
command,3.644919,1761865628.795258,nan,0.300000,-0.294549
error,3.657350,1761865628.807690,-0.251220,0.300000,-0.294549
command,3.674600,1761865628.824940,nan,0.300000,-0.499936
error,3.684725,1761865628.835064,-0.382927,0.300000,-0.499936
command,3.710648,1761865628.860988,nan,0.300000,-0.629869
error,3.730265,1761865628.880604,-0.382927,0.300000,-0.629869
command,3.742133,1761865628.892473,nan,0.300000,-0.268049
error,3.750788,1761865628.901127,-0.382927,0.300000,-0.268049
command,3.774008,1761865628.924347,nan,0.300000,-0.268049
error,3.786685,1761865628.937024,-0.382927,0.300000,-0.268049
command,3.807942,1761865628.958282,nan,0.300000,-0.268049
error,3.825111,1761865628.975451,-0.382927,0.300000,-0.268049
command,3.839066,1761865628.989406,nan,0.300000,-0.268049
error,3.850849,1761865629.001189,-0.382927,0.300000,-0.268049
command,3.875691,1761865629.026031,nan,0.300000,-0.268049
error,3.890635,1761865629.040974,-0.382927,0.300000,-0.268049
command,3.906022,1761865629.056361,nan,0.300000,-0.268049
error,3.917742,1761865629.068082,-0.382927,0.300000,-0.268049
command,3.942612,1761865629.092952,nan,0.300000,-0.268049
error,3.958325,1761865629.108664,-0.382927,0.300000,-0.268049
command,3.971672,1761865629.122012,nan,0.300000,-0.268049
error,3.983938,1761865629.134278,-0.382927,0.300000,-0.268049
command,4.004859,1761865629.155199,nan,0.300000,-0.268049
error,4.023834,1761865629.174173,-0.382927,0.300000,-0.268049
command,4.037815,1761865629.188154,nan,0.300000,-0.268049
error,4.050423,1761865629.200762,-0.382927,0.300000,-0.268049
command,4.073383,1761865629.223722,nan,0.300000,-0.268049
error,4.097535,1761865629.247875,-0.382927,0.300000,-0.268049
command,4.105388,1761865629.255728,nan,0.300000,-0.268049
error,4.121486,1761865629.271825,-0.382927,0.300000,-0.268049
command,4.137582,1761865629.287921,nan,0.300000,-0.268049
error,4.150553,1761865629.300892,-0.382927,0.300000,-0.268049
command,4.168983,1761865629.319323,nan,0.300000,-0.268049
error,4.197937,1761865629.348276,-0.382927,0.300000,-0.268049
command,4.203359,1761865629.353698,nan,0.300000,-0.268049
command,4.238054,1761865629.388393,nan,0.300000,-0.268049
error,4.245697,1761865629.396036,-0.551220,0.300000,-0.268049
command,4.270399,1761865629.420738,nan,0.300000,-0.842731
error,4.286920,1761865629.437259,-0.468293,0.300000,-0.842731
command,4.301434,1761865629.451773,nan,0.300000,-0.099811
error,4.318885,1761865629.469224,-0.365854,0.300000,-0.099811
command,4.335895,1761865629.486234,nan,0.300000,0.020448
error,4.336423,1761865629.486762,-0.260976,0.300000,0.020448
error,4.354322,1761865629.504661,-0.109756,0.300000,0.020448
command,4.367078,1761865629.517417,nan,0.300000,0.639672
error,4.385213,1761865629.535553,0.041463,0.300000,0.639672
command,4.400823,1761865629.551163,nan,0.300000,0.435310
error,4.419482,1761865629.569821,0.146341,0.300000,0.435310
command,4.433864,1761865629.584204,nan,0.300000,0.390071
error,4.453660,1761865629.604000,0.185366,0.300000,0.390071
command,4.466052,1761865629.616392,nan,0.300000,0.236190
error,4.484419,1761865629.634759,0.158537,0.300000,0.236190
command,4.499249,1761865629.649588,nan,0.300000,0.038291
error,4.523474,1761865629.673814,0.097561,0.300000,0.038291
command,4.533393,1761865629.683733,nan,0.300000,-0.096628
error,4.551565,1761865629.701904,0.019512,0.300000,-0.096628
command,4.565476,1761865629.715815,nan,0.300000,-0.199638
error,4.584145,1761865629.734484,-0.060976,0.300000,-0.199638
command,4.597683,1761865629.748023,nan,0.300000,-0.267795
error,4.628590,1761865629.778929,-0.131707,0.300000,-0.267795
command,4.632289,1761865629.782629,nan,0.300000,-0.042683
error,4.651954,1761865629.802294,-0.195122,0.300000,-0.042683
command,4.664735,1761865629.815075,nan,0.300000,-0.499389
error,4.684604,1761865629.834944,-0.239024,0.300000,-0.499389
command,4.696939,1761865629.847279,nan,0.300000,-0.288636
error,4.717375,1761865629.867715,-0.282927,0.300000,-0.288636
command,4.730059,1761865629.880398,nan,0.300000,-0.316977
error,4.757787,1761865629.908126,-0.287805,0.300000,-0.316977
command,4.764553,1761865629.914893,nan,0.300000,-0.214720
error,4.787382,1761865629.937722,-0.268293,0.300000,-0.214720
command,4.796637,1761865629.946977,nan,0.300000,-0.133464
error,4.818146,1761865629.968486,-0.248780,0.300000,-0.133464
command,4.828947,1761865629.979286,nan,0.300000,-0.121586
error,4.850335,1761865630.000675,-0.209756,0.300000,-0.121586
command,4.862195,1761865630.012535,nan,0.300000,-0.040932
error,4.884243,1761865630.034582,-0.168293,0.300000,-0.040932
command,4.895286,1761865630.045625,nan,0.300000,-0.005647
error,4.917169,1761865630.067509,-0.126829,0.300000,-0.005647
command,4.928487,1761865630.078826,nan,0.300000,0.023887
error,4.959863,1761865630.110203,-0.087805,0.300000,0.023887
command,4.962835,1761865630.113174,nan,0.300000,-0.088780
error,4.985347,1761865630.135686,-0.058537,0.300000,-0.088780
command,4.994941,1761865630.145281,nan,0.300000,0.149387
error,5.017837,1761865630.168177,-0.043902,0.300000,0.149387
command,5.027745,1761865630.178085,nan,0.300000,0.008793
error,5.056317,1761865630.206657,-0.026829,0.300000,0.008793
command,5.060904,1761865630.211243,nan,0.300000,0.028212
error,5.084466,1761865630.234806,-0.034146,0.300000,0.028212
command,5.093695,1761865630.244035,nan,0.300000,-0.043971
command,5.127056,1761865630.277396,nan,0.300000,-0.023902
error,5.130875,1761865630.281214,-0.041463,0.300000,-0.023902
error,5.150862,1761865630.301202,-0.053659,0.300000,-0.023902
command,5.159505,1761865630.309845,nan,0.300000,-0.090813
error,5.184096,1761865630.334435,-0.092683,0.300000,-0.090813
command,5.193010,1761865630.343350,nan,0.300000,-0.172521
error,5.224586,1761865630.374925,-0.129268,0.300000,-0.172521
command,5.226509,1761865630.376848,nan,0.300000,-0.064878
error,5.250829,1761865630.401169,-0.185366,0.300000,-0.064878
command,5.258541,1761865630.408880,nan,0.300000,-0.390511
error,5.286161,1761865630.436501,-0.248780,0.300000,-0.390511
command,5.291362,1761865630.441702,nan,0.300000,-0.347543
error,5.316873,1761865630.467212,-0.326829,0.300000,-0.347543
command,5.325249,1761865630.475588,nan,0.300000,-0.439615
error,5.350182,1761865630.500521,-0.395122,0.300000,-0.439615
command,5.358493,1761865630.508832,nan,0.300000,-0.460475
error,5.390093,1761865630.540432,-0.453659,0.300000,-0.460475
command,5.391180,1761865630.541520,nan,0.300000,-0.276585
error,5.418212,1761865630.568552,-0.490244,0.300000,-0.276585
command,5.424535,1761865630.574875,nan,0.300000,-0.596673
error,5.452295,1761865630.602634,-0.480488,0.300000,-0.596673
command,5.456557,1761865630.606897,nan,0.300000,-0.309382
error,5.483329,1761865630.633668,-0.468293,0.300000,-0.309382
command,5.489866,1761865630.640206,nan,0.300000,-0.294431
error,5.516668,1761865630.667007,-0.397561,0.300000,-0.294431
command,5.523316,1761865630.673656,nan,0.300000,-0.088075
error,5.556719,1761865630.707059,-0.334146,0.300000,-0.088075
command,5.557320,1761865630.707659,nan,0.300000,-0.278293
error,5.583825,1761865630.734164,-0.275610,0.300000,-0.278293
command,5.588934,1761865630.739273,nan,0.300000,0.141330
command,5.623804,1761865630.774144,nan,0.300000,-0.192927
error,5.631862,1761865630.782202,-0.221951,0.300000,-0.192927
error,5.650855,1761865630.801195,-0.185366,0.300000,-0.192927
command,5.654282,1761865630.804621,nan,0.300000,0.118221
error,5.683660,1761865630.834000,-0.170732,0.300000,0.118221
command,5.688357,1761865630.838696,nan,0.300000,-0.080277
command,5.722303,1761865630.872643,nan,0.300000,-0.119512
error,5.723369,1761865630.873709,-0.153659,0.300000,-0.119512
error,5.750342,1761865630.900682,-0.158537,0.300000,-0.119512
command,5.754911,1761865630.905250,nan,0.300000,-0.078150
command,5.789602,1761865630.939942,nan,0.300000,-0.110976
error,5.798260,1761865630.948600,-0.151220,0.300000,-0.110976
error,5.819340,1761865630.969680,-0.139024,0.300000,-0.110976
command,5.820202,1761865630.970542,nan,0.300000,-0.085521
error,5.850498,1761865631.000838,-0.104878,0.300000,-0.085521
command,5.853573,1761865631.003912,nan,0.300000,-0.064587
command,5.887416,1761865631.037756,nan,0.300000,0.021799
error,5.891188,1761865631.041527,-0.068293,0.300000,0.021799
error,5.918084,1761865631.068424,-0.017073,0.300000,0.021799
command,5.921757,1761865631.072096,nan,0.300000,0.045202
command,5.952605,1761865631.102945,nan,0.300000,0.135683
error,5.959282,1761865631.109622,0.026829,0.300000,0.135683
error,5.984401,1761865631.134740,0.112195,0.300000,0.135683
command,5.985438,1761865631.135777,nan,0.300000,0.140437
command,6.017617,1761865631.167956,nan,0.300000,0.312535
error,6.023900,1761865631.174240,0.214634,0.300000,0.312535
error,6.050363,1761865631.200702,0.324390,0.300000,0.312535
command,6.053073,1761865631.203412,nan,0.300000,0.421257
command,6.084326,1761865631.234666,nan,0.300000,0.529357
error,6.090452,1761865631.240791,0.482927,0.300000,0.529357
command,6.117442,1761865631.267782,nan,0.300000,0.769073
error,6.119313,1761865631.269653,0.482927,0.300000,0.769073
command,6.151453,1761865631.301793,nan,0.300000,0.338049
error,6.156352,1761865631.306692,0.482927,0.300000,0.338049
command,6.183012,1761865631.333352,nan,0.300000,0.338049
error,6.183583,1761865631.333923,0.482927,0.300000,0.338049
command,6.216308,1761865631.366647,nan,0.300000,0.338049
error,6.224593,1761865631.374933,0.482927,0.300000,0.338049
command,6.249358,1761865631.399697,nan,0.300000,0.338049
error,6.251396,1761865631.401736,0.482927,0.300000,0.338049
command,6.285705,1761865631.436044,nan,0.300000,0.338049
error,6.297098,1761865631.447437,0.558537,0.300000,0.338049
command,6.314707,1761865631.465046,nan,0.300000,0.600246
error,6.317383,1761865631.467722,0.456098,0.300000,0.600246
command,6.347908,1761865631.498247,nan,0.300000,0.039112
error,6.350093,1761865631.500432,0.351220,0.300000,0.039112
command,6.380636,1761865631.530975,nan,0.300000,-0.039453
error,6.383382,1761865631.533721,0.212195,0.300000,-0.039453
command,6.416050,1761865631.566389,nan,0.300000,-0.231149
error,6.424275,1761865631.574615,0.063415,0.300000,-0.231149
command,6.446693,1761865631.597033,nan,0.300000,-0.357606
error,6.453049,1761865631.603389,-0.041463,0.300000,-0.357606
command,6.480079,1761865631.630419,nan,0.300000,-0.317107
error,6.483391,1761865631.633730,-0.119512,0.300000,-0.317107
command,6.515777,1761865631.666117,nan,0.300000,-0.297080
error,6.528730,1761865631.679069,-0.163415,0.300000,-0.297080
command,6.546301,1761865631.696640,nan,0.300000,-0.231754
error,6.551540,1761865631.701879,-0.158537,0.300000,-0.231754
command,6.579084,1761865631.729423,nan,0.300000,-0.097671
error,6.583535,1761865631.733874,-0.129268,0.300000,-0.097671
command,6.614099,1761865631.764439,nan,0.300000,-0.010144
error,6.626590,1761865631.776930,-0.097561,0.300000,-0.010144
command,6.645286,1761865631.795625,nan,0.300000,0.018291
error,6.651360,1761865631.801700,-0.056098,0.300000,0.018291
command,6.677995,1761865631.828334,nan,0.300000,0.072770
error,6.683652,1761865631.833991,-0.004878,0.300000,0.072770
command,6.710833,1761865631.861172,nan,0.300000,0.137461
error,6.716754,1761865631.867093,0.056098,0.300000,0.137461
command,6.746772,1761865631.897112,nan,0.300000,0.207167
error,6.756403,1761865631.906743,0.112195,0.300000,0.207167
command,6.776381,1761865631.926721,nan,0.300000,0.232400
error,6.786245,1761865631.936585,0.173171,0.300000,0.232400
command,6.810243,1761865631.960583,nan,0.300000,0.284316
error,6.817728,1761865631.968067,0.236585,0.300000,0.284316
command,6.843199,1761865631.993538,nan,0.300000,0.338356
error,6.849952,1761865632.000292,0.302439,0.300000,0.338356
command,6.876185,1761865632.026525,nan,0.300000,0.391795
error,6.883511,1761865632.033850,0.365854,0.300000,0.391795
command,6.912303,1761865632.062642,nan,0.300000,0.428993
error,6.923972,1761865632.074312,0.431707,0.300000,0.428993
command,6.941576,1761865632.091916,nan,0.300000,0.483767
error,6.952295,1761865632.102635,0.526829,0.300000,0.483767
command,6.974577,1761865632.124917,nan,0.300000,0.630023
error,6.983380,1761865632.133719,0.526829,0.300000,0.630023
command,7.010868,1761865632.161207,nan,0.300000,0.368780
error,7.023366,1761865632.173706,0.526829,0.300000,0.368780
command,7.040672,1761865632.191011,nan,0.300000,0.368780
error,7.050141,1761865632.200480,0.526829,0.300000,0.368780
command,7.074323,1761865632.224662,nan,0.300000,0.368780
error,7.083368,1761865632.233708,0.526829,0.300000,0.368780
command,7.106820,1761865632.257159,nan,0.300000,0.368780
error,7.124732,1761865632.275072,0.526829,0.300000,0.368780
command,7.139441,1761865632.289781,nan,0.300000,0.368780
error,7.150388,1761865632.300727,0.526829,0.300000,0.368780
command,7.176243,1761865632.326583,nan,0.300000,0.368780
error,7.190160,1761865632.340500,0.526829,0.300000,0.368780
command,7.205675,1761865632.356015,nan,0.300000,0.368780
error,7.217543,1761865632.367882,0.385366,0.300000,0.368780
command,7.241393,1761865632.391732,nan,0.300000,-0.117716
error,7.256470,1761865632.406809,0.282927,0.300000,-0.117716
command,7.272051,1761865632.422391,nan,0.300000,-0.078071
error,7.287340,1761865632.437679,0.185366,0.300000,-0.078071
command,7.304640,1761865632.454979,nan,0.300000,-0.137318
error,7.316501,1761865632.466840,0.119512,0.300000,-0.137318
command,7.337024,1761865632.487363,nan,0.300000,-0.098640
error,7.349820,1761865632.500160,0.100000,0.300000,-0.098640
command,7.370606,1761865632.520946,nan,0.300000,0.017761
error,7.383043,1761865632.533383,0.109756,0.300000,0.017761
command,7.403685,1761865632.554025,nan,0.300000,0.103849
error,7.417582,1761865632.567921,0.136585,0.300000,0.103849
command,7.435982,1761865632.586321,nan,0.300000,0.168492
error,7.460356,1761865632.610696,0.182927,0.300000,0.168492
command,7.470279,1761865632.620619,nan,0.300000,0.252970
error,7.486231,1761865632.636570,0.214634,0.300000,0.252970
command,7.503435,1761865632.653774,nan,0.300000,0.235922
error,7.517024,1761865632.667363,0.251220,0.300000,0.235922
command,7.539146,1761865632.689486,nan,0.300000,0.275597
error,7.556703,1761865632.707042,0.295122,0.300000,0.275597
command,7.568159,1761865632.718499,nan,0.300000,0.328946
error,7.585275,1761865632.735614,0.329268,0.300000,0.328946
command,7.601171,1761865632.751510,nan,0.300000,0.322538
error,7.625186,1761865632.775526,0.365854,0.300000,0.322538
command,7.636014,1761865632.786354,nan,0.300000,0.355223
error,7.651884,1761865632.802224,0.402439,0.300000,0.355223
command,7.666996,1761865632.817335,nan,0.300000,0.383351
error,7.684724,1761865632.835063,0.439024,0.300000,0.383351
command,7.700225,1761865632.850564,nan,0.300000,0.406146
error,7.724528,1761865632.874867,0.478049,0.300000,0.406146
command,7.734193,1761865632.884533,nan,0.300000,0.439894
