type,stamp_relative,stamp_absolute,error,linear_x,angular_z
error,3.126468,1761865581.810625,-0.102439,0.300000,-0.068645
command,3.148944,1761865581.833101,nan,0.300000,-0.031468
error,3.159760,1761865581.843916,-0.075610,0.300000,-0.031468
command,3.184950,1761865581.869107,nan,0.300000,0.020727
error,3.199884,1761865581.884041,-0.063415,0.300000,0.020727
command,3.214035,1761865581.898192,nan,0.300000,-0.010689
error,3.225993,1761865581.910150,-0.056098,0.300000,-0.010689
command,3.248048,1761865581.932205,nan,0.300000,-0.019568
error,3.266652,1761865581.950809,-0.058537,0.300000,-0.019568
command,3.281252,1761865581.965409,nan,0.300000,-0.047630
error,3.294299,1761865581.978455,-0.068293,0.300000,-0.047630
command,3.316353,1761865582.000510,nan,0.300000,-0.074267
error,3.332428,1761865582.016585,-0.082927,0.300000,-0.074267
command,3.346566,1761865582.030723,nan,0.300000,-0.098051
error,3.359395,1761865582.043552,-0.121951,0.300000,-0.098051
command,3.383045,1761865582.067202,nan,0.300000,-0.190297
error,3.401303,1761865582.085459,-0.160976,0.300000,-0.190297
command,3.412282,1761865582.096439,nan,0.300000,-0.221584
error,3.429512,1761865582.113669,-0.207317,0.300000,-0.221584
command,3.446164,1761865582.130321,nan,0.300000,-0.269458
error,3.458706,1761865582.142863,-0.263415,0.300000,-0.269458
command,3.480510,1761865582.164667,nan,0.300000,-0.338674
error,3.502362,1761865582.186518,-0.324390,0.300000,-0.338674
command,3.513347,1761865582.197503,nan,0.300000,-0.392027
error,3.528616,1761865582.212772,-0.385366,0.300000,-0.392027
command,3.545354,1761865582.229511,nan,0.300000,-0.436344
error,3.559100,1761865582.243257,-0.468293,0.300000,-0.436344
command,3.578262,1761865582.262418,nan,0.300000,-0.553739
error,3.601141,1761865582.285298,-0.521951,0.300000,-0.553739
command,3.611670,1761865582.295827,nan,0.300000,-0.512266
error,3.627923,1761865582.312080,-0.536585,0.300000,-0.512266
command,3.643919,1761865582.328076,nan,0.300000,-0.415859
error,3.659574,1761865582.343731,-0.514634,0.300000,-0.415859
command,3.676739,1761865582.360896,nan,0.300000,-0.300315
error,3.693131,1761865582.377288,-0.446341,0.300000,-0.300315
command,3.710621,1761865582.394778,nan,0.300000,-0.130058
error,3.726355,1761865582.410511,-0.346341,0.300000,-0.130058
command,3.741549,1761865582.425706,nan,0.300000,0.039180
error,3.760753,1761865582.444910,-0.246341,0.300000,0.039180
command,3.775866,1761865582.460023,nan,0.300000,0.092218
error,3.798232,1761865582.482389,-0.153659,0.300000,0.092218
command,3.808901,1761865582.493058,nan,0.300000,0.149806
error,3.826339,1761865582.510496,-0.097561,0.300000,0.149806
command,3.840998,1761865582.525155,nan,0.300000,0.084853
error,3.858711,1761865582.542868,-0.078049,0.300000,0.084853
command,3.874035,1761865582.558192,nan,0.300000,-0.001556
error,3.899141,1761865582.583297,-0.087805,0.300000,-0.001556
command,3.908620,1761865582.592777,nan,0.300000,-0.087958
error,3.927790,1761865582.611947,-0.129268,0.300000,-0.087958
command,3.940570,1761865582.624727,nan,0.300000,-0.202532
error,3.958658,1761865582.642814,-0.185366,0.300000,-0.202532
command,3.972595,1761865582.656751,nan,0.300000,-0.287191
error,3.991804,1761865582.675961,-0.258537,0.300000,-0.287191
command,4.005580,1761865582.689737,nan,0.300000,-0.380458
error,4.025006,1761865582.709162,-0.353659,0.300000,-0.380458
command,4.038666,1761865582.722822,nan,0.300000,-0.506647
error,4.058468,1761865582.742625,-0.463415,0.300000,-0.506647
command,4.071798,1761865582.755955,nan,0.300000,-0.622777
error,4.101183,1761865582.785340,-0.463415,0.300000,-0.622777
command,4.106068,1761865582.790224,nan,0.300000,-0.324390
error,4.126386,1761865582.810543,-0.463415,0.300000,-0.324390
command,4.138903,1761865582.823060,nan,0.300000,-0.324390
error,4.158948,1761865582.843105,-0.463415,0.300000,-0.324390
command,4.171180,1761865582.855337,nan,0.300000,-0.324390
error,4.191805,1761865582.875962,-0.463415,0.300000,-0.324390
command,4.204403,1761865582.888560,nan,0.300000,-0.324390
error,4.232423,1761865582.916579,-0.451219,0.300000,-0.324390
command,4.239172,1761865582.923328,nan,0.300000,-0.282798
error,4.261408,1761865582.945564,-0.395122,0.300000,-0.282798
command,4.271395,1761865582.955551,nan,0.300000,-0.120577
error,4.292533,1761865582.976690,-0.343902,0.300000,-0.120577
command,4.303563,1761865582.987720,nan,0.300000,-0.103884
error,4.325136,1761865583.009292,-0.278049,0.300000,-0.103884
command,4.336065,1761865583.020222,nan,0.300000,-0.010139
error,4.358460,1761865583.042616,-0.229268,0.300000,-0.010139
command,4.369282,1761865583.053439,nan,0.300000,-0.029766
error,4.391772,1761865583.075929,-0.217073,0.300000,-0.029766
command,4.402825,1761865583.086981,nan,0.300000,-0.118877
error,4.434632,1761865583.118789,-0.246341,0.300000,-0.118877
command,4.436391,1761865583.120548,nan,0.300000,-0.151951
error,4.459304,1761865583.143461,-0.297561,0.300000,-0.151951
command,4.469142,1761865583.153299,nan,0.300000,-0.424953
error,4.500533,1761865583.184689,-0.348780,0.300000,-0.424953
command,4.502787,1761865583.186944,nan,0.300000,-0.208293
error,4.525624,1761865583.209781,-0.395122,0.300000,-0.208293
command,4.535264,1761865583.219421,nan,0.300000,-0.543575
error,4.558503,1761865583.242660,-0.392683,0.300000,-0.543575
command,4.568400,1761865583.252556,nan,0.300000,-0.268282
error,4.601412,1761865583.285569,-0.365854,0.300000,-0.268282
command,4.602242,1761865583.286399,nan,0.300000,-0.274878
error,4.626536,1761865583.310693,-0.290244,0.300000,-0.274878
command,4.635141,1761865583.319298,nan,0.300000,0.077308
error,4.667341,1761865583.351498,-0.202439,0.300000,0.077308
command,4.667382,1761865583.351539,nan,0.300000,-0.203171
error,4.692614,1761865583.376771,-0.119512,0.300000,-0.203171
command,4.700788,1761865583.384945,nan,0.300000,0.376040
error,4.724824,1761865583.408981,-0.060976,0.300000,0.376040
command,4.733771,1761865583.417928,nan,0.300000,0.118121
command,4.766914,1761865583.451071,nan,0.300000,-0.042683
error,4.767794,1761865583.451951,-0.004878,0.300000,-0.042683
error,4.792163,1761865583.476319,0.014634,0.300000,-0.042683
command,4.799948,1761865583.484105,nan,0.300000,0.213663
error,4.824823,1761865583.508980,0.009756,0.300000,0.213663
command,4.831939,1761865583.516096,nan,0.300000,-0.006772
error,4.858286,1761865583.542443,0.009756,0.300000,-0.006772
command,4.865424,1761865583.549581,nan,0.300000,0.006829
error,4.897947,1761865583.582104,-0.002439,0.300000,0.006829
command,4.898893,1761865583.583050,nan,0.300000,0.006829
error,4.927764,1761865583.611921,-0.021951,0.300000,0.006829
command,4.931180,1761865583.615336,nan,0.300000,-0.035166
command,4.964646,1761865583.648803,nan,0.300000,-0.068788
error,4.964947,1761865583.649104,-0.041463,0.300000,-0.068788
error,4.991964,1761865583.676121,-0.058537,0.300000,-0.068788
command,4.997246,1761865583.681402,nan,0.300000,-0.140178
command,5.030709,1761865583.714865,nan,0.300000,-0.040976
error,5.031850,1761865583.716007,-0.075610,0.300000,-0.040976
error,5.058619,1761865583.742776,-0.092683,0.300000,-0.040976
command,5.062186,1761865583.746343,nan,0.300000,-0.159125
command,5.096024,1761865583.780180,nan,0.300000,-0.064878
error,5.101584,1761865583.785741,-0.104878,0.300000,-0.064878
error,5.126040,1761865583.810197,-0.114634,0.300000,-0.064878
command,5.128967,1761865583.813124,nan,0.300000,-0.106882
error,5.158382,1761865583.842539,-0.121951,0.300000,-0.106882
command,5.163375,1761865583.847532,nan,0.300000,-0.106590
error,5.194966,1761865583.879123,-0.129268,0.300000,-0.106590
command,5.195013,1761865583.879170,nan,0.300000,-0.105524
error,5.226436,1761865583.910593,-0.131707,0.300000,-0.105524
command,5.228307,1761865583.912464,nan,0.300000,-0.110445
command,5.261559,1761865583.945716,nan,0.300000,-0.098769
error,5.267058,1761865583.951215,-0.146341,0.300000,-0.098769
error,5.293324,1761865583.977481,-0.163415,0.300000,-0.098769
command,5.294990,1761865583.979147,nan,0.300000,-0.142169
command,5.327176,1761865584.011332,nan,0.300000,-0.161632
error,5.331461,1761865584.015618,-0.185366,0.300000,-0.161632
error,5.360215,1761865584.044372,-0.207317,0.300000,-0.161632
command,5.360323,1761865584.044479,nan,0.300000,-0.190322
command,5.393429,1761865584.077586,nan,0.300000,-0.203629
error,5.398578,1761865584.082734,-0.239024,0.300000,-0.203629
command,5.427417,1761865584.111574,nan,0.300000,-0.254412
error,5.427453,1761865584.111609,-0.273171,0.300000,-0.254412
command,5.459935,1761865584.144092,nan,0.300000,-0.285197
error,5.464619,1761865584.148776,-0.307317,0.300000,-0.285197
command,5.492286,1761865584.176443,nan,0.300000,-0.308702
error,5.492935,1761865584.177092,-0.360976,0.300000,-0.308702
command,5.525804,1761865584.209961,nan,0.300000,-0.395998
error,5.531941,1761865584.216098,-0.417073,0.300000,-0.395998
command,5.558999,1761865584.243155,nan,0.300000,-0.448484
error,5.559182,1761865584.243339,-0.485366,0.300000,-0.448484
command,5.594505,1761865584.278662,nan,0.300000,-0.522220
error,5.606015,1761865584.290171,-0.546341,0.300000,-0.522220
command,5.624318,1761865584.308474,nan,0.300000,-0.551203
error,5.626348,1761865584.310505,-0.546341,0.300000,-0.551203
command,5.656999,1761865584.341156,nan,0.300000,-0.382439
error,5.658736,1761865584.342893,-0.580488,0.300000,-0.382439
command,5.692542,1761865584.376699,nan,0.300000,-0.498245
error,5.699216,1761865584.383373,-0.514634,0.300000,-0.498245
command,5.724054,1761865584.408211,nan,0.300000,-0.182487
error,5.725244,1761865584.409401,-0.412195,0.300000,-0.182487
command,5.756385,1761865584.440542,nan,0.300000,-0.005239
error,5.767238,1761865584.451395,-0.304878,0.300000,-0.005239
command,5.789316,1761865584.473472,nan,0.300000,0.076775
error,5.792046,1761865584.476203,-0.170732,0.300000,0.076775
command,5.822380,1761865584.506537,nan,0.300000,0.246998
error,5.824938,1761865584.509095,-0.092683,0.300000,0.246998
command,5.858508,1761865584.542665,nan,0.300000,0.147125
error,5.864390,1761865584.548547,-0.060976,0.300000,0.147125
command,5.887682,1761865584.571839,nan,0.300000,0.044985
error,5.892334,1761865584.576491,-0.046341,0.300000,0.044985
command,5.923788,1761865584.607944,nan,0.300000,0.006631
error,5.934103,1761865584.618259,-0.080488,0.300000,0.006631
command,5.953594,1761865584.637750,nan,0.300000,-0.151961
error,5.958749,1761865584.642905,-0.124390,0.300000,-0.151961
command,5.987413,1761865584.671570,nan,0.300000,-0.204096
error,5.991524,1761865584.675680,-0.168293,0.300000,-0.204096
command,6.020128,1761865584.704285,nan,0.300000,-0.238284
error,6.024796,1761865584.708952,-0.202439,0.300000,-0.238284
command,6.052910,1761865584.737066,nan,0.300000,-0.235528
error,6.058119,1761865584.742275,-0.221951,0.300000,-0.235528
command,6.089333,1761865584.773489,nan,0.300000,-0.208834
error,6.100495,1761865584.784651,-0.214634,0.300000,-0.208834
command,6.119079,1761865584.803236,nan,0.300000,-0.130252
error,6.125803,1761865584.809960,-0.197561,0.300000,-0.130252
command,6.154445,1761865584.838602,nan,0.300000,-0.092035
error,6.164647,1761865584.848804,-0.158537,0.300000,-0.092035
command,6.185433,1761865584.869590,nan,0.300000,-0.005404
error,6.192095,1761865584.876252,-0.114634,0.300000,-0.005404
command,6.221318,1761865584.905474,nan,0.300000,0.039104
error,6.238396,1761865584.922553,-0.034146,0.300000,0.039104
command,6.251453,1761865584.935610,nan,0.300000,0.196921
error,6.261560,1761865584.945717,0.056098,0.300000,0.196921
command,6.284662,1761865584.968818,nan,0.300000,0.284320
error,6.292411,1761865584.976568,0.170732,0.300000,0.284320
command,6.319667,1761865585.003824,nan,0.300000,0.440287
error,6.332745,1761865585.016902,0.326829,0.300000,0.440287
command,6.350556,1761865585.034713,nan,0.300000,0.643350
error,6.358900,1761865585.043057,0.502439,0.300000,0.643350
command,6.386566,1761865585.070723,nan,0.300000,0.829161
error,6.397814,1761865585.081971,0.502439,0.300000,0.829161
command,6.415587,1761865585.099743,nan,0.300000,0.351707
error,6.427780,1761865585.111937,0.502439,0.300000,0.351707
command,6.449557,1761865585.133714,nan,0.300000,0.351707
error,6.458277,1761865585.142433,0.502439,0.300000,0.351707
command,6.485599,1761865585.169756,nan,0.300000,0.351707
error,6.504787,1761865585.188944,0.502439,0.300000,0.351707
command,6.516536,1761865585.200693,nan,0.300000,0.351707
error,6.525525,1761865585.209681,0.597561,0.300000,0.351707
command,6.548060,1761865585.232216,nan,0.300000,0.678726
error,6.558295,1761865585.242452,0.500000,0.300000,0.678726
command,6.580900,1761865585.265056,nan,0.300000,0.083255
error,6.593513,1761865585.277669,0.390244,0.300000,0.083255
command,6.616490,1761865585.300646,nan,0.300000,-0.027949
error,6.631987,1761865585.316144,0.241463,0.300000,-0.027949
command,6.646886,1761865585.331042,nan,0.300000,-0.233919
error,6.658341,1761865585.342498,0.104878,0.300000,-0.233919
command,6.682904,1761865585.367060,nan,0.300000,-0.302199
error,6.699067,1761865585.383224,0.007317,0.300000,-0.302199
command,6.713197,1761865585.397354,nan,0.300000,-0.255749
error,6.724763,1761865585.408919,-0.056098,0.300000,-0.255749
command,6.745499,1761865585.429656,nan,0.300000,-0.214584
error,6.768968,1761865585.453125,-0.082927,0.300000,-0.214584
command,6.781035,1761865585.465192,nan,0.300000,-0.130469
error,6.793175,1761865585.477332,-0.090244,0.300000,-0.130469
command,6.812170,1761865585.496327,nan,0.300000,-0.083085
error,6.824570,1761865585.508727,-0.073171,0.300000,-0.083085
command,6.846065,1761865585.530222,nan,0.300000,-0.004093
error,6.864968,1761865585.549124,-0.056098,0.300000,-0.004093
command,6.877304,1761865585.561460,nan,0.300000,0.007842
error,6.894690,1761865585.578847,-0.031707,0.300000,0.007842
command,6.911643,1761865585.595799,nan,0.300000,0.043718
error,6.933631,1761865585.617788,0.004878,0.300000,0.043718
command,6.945142,1761865585.629299,nan,0.300000,0.101636
error,6.959994,1761865585.644151,0.041463,0.300000,0.101636
command,6.977313,1761865585.661470,nan,0.300000,0.130268
error,6.998401,1761865585.682557,0.080488,0.300000,0.130268
command,7.010491,1761865585.694648,nan,0.300000,0.162025
error,7.026124,1761865585.710281,0.124390,0.300000,0.162025
command,7.045512,1761865585.729669,nan,0.300000,0.206262
error,7.064980,1761865585.749136,0.175610,0.300000,0.206262
command,7.075980,1761865585.760137,nan,0.300000,0.265603
error,7.094813,1761865585.778970,0.226829,0.300000,0.265603
command,7.108443,1761865585.792600,nan,0.300000,0.297487
error,7.126216,1761865585.810372,0.273171,0.300000,0.297487
command,7.141692,1761865585.825848,nan,0.300000,0.315977
error,7.159498,1761865585.843654,0.356098,0.300000,0.315977
command,7.173879,1761865585.858036,nan,0.300000,0.480809
error,7.191923,1761865585.876080,0.458537,0.300000,0.480809
command,7.207154,1761865585.891311,nan,0.300000,0.598669
error,7.225000,1761865585.909157,0.458537,0.300000,0.598669
command,7.240247,1761865585.924403,nan,0.300000,0.320976
error,7.260775,1761865585.944932,0.458537,0.300000,0.320976
command,7.273444,1761865585.957601,nan,0.300000,0.320976
error,7.299293,1761865585.983450,0.458537,0.300000,0.320976
command,7.307696,1761865585.991853,nan,0.300000,0.320976
error,7.325707,1761865586.009863,0.458537,0.300000,0.320976
command,7.339451,1761865586.023608,nan,0.300000,0.320976
error,7.358276,1761865586.042433,0.458537,0.300000,0.320976
command,7.372537,1761865586.056694,nan,0.300000,0.320976
error,7.391390,1761865586.075547,0.458537,0.300000,0.320976
command,7.405589,1761865586.089746,nan,0.300000,0.320976
error,7.427034,1761865586.111191,0.458537,0.300000,0.320976
command,7.437682,1761865586.121839,nan,0.300000,0.320976
error,7.458203,1761865586.142360,0.458537,0.300000,0.320976
command,7.470853,1761865586.155010,nan,0.300000,0.320976
error,7.498499,1761865586.182655,0.458537,0.300000,0.320976
command,7.505300,1761865586.189457,nan,0.300000,0.320976
error,7.525368,1761865586.209525,0.458537,0.300000,0.320976
command,7.537152,1761865586.221309,nan,0.300000,0.320976
error,7.557857,1761865586.242014,0.458537,0.300000,0.320976
command,7.570300,1761865586.254457,nan,0.300000,0.320976
error,7.600134,1761865586.284290,0.458537,0.300000,0.320976
command,7.604336,1761865586.288493,nan,0.300000,0.320976
error,7.625163,1761865586.309320,0.458537,0.300000,0.320976
command,7.637445,1761865586.321602,nan,0.300000,0.320976
error,7.657708,1761865586.341865,0.458537,0.300000,0.320976
command,7.669556,1761865586.353713,nan,0.300000,0.320976
error,7.691950,1761865586.376106,0.458537,0.300000,0.320976
command,7.703337,1761865586.387494,nan,0.300000,0.320976
