type,stamp_relative,stamp_absolute,error,linear_x,angular_z
command,7.705268,1761865609.683810,nan,0.300000,0.569641
error,7.725621,1761865609.704163,0.517073,0.300000,0.569641
command,7.738503,1761865609.717045,nan,0.300000,0.593733
error,7.759046,1761865609.737588,0.517073,0.300000,0.593733
command,7.771604,1761865609.750145,nan,0.300000,0.361951
error,7.801598,1761865609.780140,0.529268,0.300000,0.361951
command,7.805344,1761865609.783886,nan,0.300000,0.403502
error,7.826522,1761865609.805064,0.417073,0.300000,0.403502
command,7.838682,1761865609.817224,nan,0.300000,-0.016543
error,7.859401,1761865609.837943,0.309756,0.300000,-0.016543
command,7.870750,1761865609.849292,nan,0.300000,-0.073789
error,7.892414,1761865609.870956,0.200000,0.300000,-0.073789
command,7.904042,1761865609.882584,nan,0.300000,-0.158636
error,7.933169,1761865609.911711,0.124390,0.300000,-0.158636
command,7.938420,1761865609.916962,nan,0.300000,-0.117381
error,7.961855,1761865609.940397,0.109756,0.300000,-0.117381
command,7.970903,1761865609.949445,nan,0.300000,0.035782
error,7.993645,1761865609.972187,0.129268,0.300000,0.035782
command,8.003472,1761865609.982014,nan,0.300000,0.142768
error,8.025996,1761865610.004538,0.192683,0.300000,0.142768
command,8.036184,1761865610.014726,nan,0.300000,0.309121
error,8.065821,1761865610.044362,0.258537,0.300000,0.309121
command,8.069807,1761865610.048349,nan,0.300000,0.134878
error,8.092926,1761865610.071468,0.324390,0.300000,0.134878
command,8.102692,1761865610.081234,nan,0.300000,0.576707
error,8.136813,1761865610.115355,0.390244,0.300000,0.576707
command,8.136847,1761865610.115389,nan,0.300000,0.227073
error,8.160271,1761865610.138812,0.465854,0.300000,0.227073
command,8.168632,1761865610.147174,nan,0.300000,0.718753
error,8.201202,1761865610.179744,0.448780,0.300000,0.718753
command,8.202000,1761865610.180542,nan,0.300000,0.326098
error,8.226244,1761865610.204786,0.400000,0.300000,0.326098
command,8.235144,1761865610.213686,nan,0.300000,0.103778
error,8.266098,1761865610.244640,0.319512,0.300000,0.103778
command,8.267682,1761865610.246224,nan,0.300000,0.280000
error,8.294754,1761865610.273296,0.200000,0.300000,0.280000
command,8.301270,1761865610.279812,nan,0.300000,-0.398148
error,8.325988,1761865610.304530,0.121951,0.300000,-0.398148
command,8.334726,1761865610.313268,nan,0.300000,-0.120305
error,8.366589,1761865610.345131,0.036585,0.300000,-0.120305
command,8.367404,1761865610.345945,nan,0.300000,0.085366
error,8.393358,1761865610.371900,0.024390,0.300000,0.085366
command,8.399337,1761865610.377879,nan,0.300000,-0.252939
error,8.426646,1761865610.405188,0.024390,0.300000,-0.252939
command,8.434059,1761865610.412600,nan,0.300000,0.017073
error,8.461857,1761865610.440398,0.029268,0.300000,0.017073
command,8.465763,1761865610.444305,nan,0.300000,0.034093
error,8.493564,1761865610.472106,0.048780,0.300000,0.034093
command,8.498895,1761865610.477437,nan,0.300000,0.087922
command,8.532412,1761865610.510954,nan,0.300000,0.034146
error,8.532737,1761865610.511279,0.075610,0.300000,0.034146
error,8.560198,1761865610.538740,0.095122,0.300000,0.034146
command,8.565417,1761865610.543959,nan,0.300000,0.191700
command,8.597282,1761865610.575824,nan,0.300000,0.066585
error,8.600256,1761865610.578798,0.114634,0.300000,0.066585
error,8.629022,1761865610.607564,0.139024,0.300000,0.066585
command,8.631852,1761865610.610394,nan,0.300000,0.131323
error,8.659064,1761865610.637606,0.158537,0.300000,0.131323
command,8.663656,1761865610.642197,nan,0.300000,0.233673
command,8.697041,1761865610.675583,nan,0.300000,0.110976
error,8.699351,1761865610.677893,0.170732,0.300000,0.110976
error,8.726420,1761865610.704962,0.178049,0.300000,0.110976
command,8.730505,1761865610.709046,nan,0.300000,0.152609
error,8.759456,1761865610.737998,0.182927,0.300000,0.152609
command,8.763012,1761865610.741554,nan,0.300000,0.144571
command,8.796398,1761865610.774940,nan,0.300000,0.141696
error,8.802421,1761865610.780963,0.182927,0.300000,0.141696
error,8.826671,1761865610.805213,0.180488,0.300000,0.141696
command,8.829626,1761865610.808168,nan,0.300000,0.128049
error,8.859144,1761865610.837686,0.173171,0.300000,0.128049
command,8.861860,1761865610.840401,nan,0.300000,0.119538
command,8.894962,1761865610.873503,nan,0.300000,0.101322
error,8.899485,1761865610.878027,0.163415,0.300000,0.101322
error,8.927887,1761865610.906429,0.151220,0.300000,0.101322
command,8.928018,1761865610.906560,nan,0.300000,0.087725
command,8.963178,1761865610.941720,nan,0.300000,0.071982
error,8.973939,1761865610.952481,0.136585,0.300000,0.071982
command,8.994250,1761865610.972792,nan,0.300000,0.056427
error,8.995623,1761865610.974164,0.121951,0.300000,0.056427
error,9.026666,1761865611.005208,0.104878,0.300000,0.056427
command,9.027146,1761865611.005688,nan,0.300000,0.044793
command,9.060870,1761865611.039412,nan,0.300000,0.026656
error,9.065286,1761865611.043828,0.082927,0.300000,0.026656
command,9.093476,1761865611.072018,nan,0.300000,-0.000845
error,9.093981,1761865611.072523,0.068293,0.300000,-0.000845
command,9.126907,1761865611.105448,nan,0.300000,0.008056
error,9.135160,1761865611.113702,0.051220,0.300000,0.008056
command,9.159476,1761865611.138018,nan,0.300000,-0.010736
error,9.160633,1761865611.139175,0.019512,0.300000,-0.010736
command,9.192386,1761865611.170927,nan,0.300000,-0.073648
error,9.200691,1761865611.179233,-0.017073,0.300000,-0.073648
command,9.224698,1761865611.203240,nan,0.300000,-0.112411
error,9.226815,1761865611.205357,-0.068293,0.300000,-0.112411
command,9.260658,1761865611.239200,nan,0.300000,-0.185501
error,9.271733,1761865611.250275,-0.121951,0.300000,-0.185501
command,9.289950,1761865611.268492,nan,0.300000,-0.234253
error,9.296192,1761865611.274734,-0.187805,0.300000,-0.234253
command,9.325856,1761865611.304398,nan,0.300000,-0.307033
error,9.332245,1761865611.310786,-0.260976,0.300000,-0.307033
command,9.357182,1761865611.335724,nan,0.300000,-0.383011
error,9.359762,1761865611.338304,-0.336585,0.300000,-0.383011
command,9.390897,1761865611.369438,nan,0.300000,-0.441165
error,9.399711,1761865611.378253,-0.431707,0.300000,-0.441165
command,9.422999,1761865611.401541,nan,0.300000,-0.563104
error,9.425997,1761865611.404539,-0.514634,0.300000,-0.563104
command,9.459673,1761865611.438215,nan,0.300000,-0.584964
error,9.467437,1761865611.445979,-0.570732,0.300000,-0.584964
command,9.488921,1761865611.467463,nan,0.300000,-0.552387
error,9.492632,1761865611.471174,-0.582927,0.300000,-0.552387
command,9.524691,1761865611.503233,nan,0.300000,-0.441461
error,9.532571,1761865611.511112,-0.529268,0.300000,-0.441461
command,9.554398,1761865611.532939,nan,0.300000,-0.222838
error,9.559436,1761865611.537978,-0.419512,0.300000,-0.222838
command,9.588698,1761865611.567240,nan,0.300000,0.009179
error,9.599885,1761865611.578427,-0.290244,0.300000,0.009179
command,9.620700,1761865611.599242,nan,0.300000,0.145147
error,9.628189,1761865611.606731,-0.156098,0.300000,0.145147
command,9.657368,1761865611.635910,nan,0.300000,0.249524
error,9.665336,1761865611.643878,-0.046341,0.300000,0.249524
command,9.686820,1761865611.665362,nan,0.300000,0.268000
error,9.692260,1761865611.670802,0.009756,0.300000,0.268000
command,9.722099,1761865611.700641,nan,0.300000,0.160917
error,9.730930,1761865611.709471,0.017073,0.300000,0.160917
command,9.752881,1761865611.731423,nan,0.300000,0.031949
error,9.759084,1761865611.737626,-0.009756,0.300000,0.031949
command,9.787962,1761865611.766504,nan,0.300000,-0.079944
error,9.800607,1761865611.779149,-0.073171,0.300000,-0.079944
command,9.818627,1761865611.797169,nan,0.300000,-0.226653
error,9.826377,1761865611.804919,-0.170732,0.300000,-0.226653
command,9.854800,1761865611.833342,nan,0.300000,-0.383326
error,9.865096,1761865611.843638,-0.300000,0.300000,-0.383326
command,9.884653,1761865611.863195,nan,0.300000,-0.564928
error,9.892345,1761865611.870887,-0.492683,0.300000,-0.564928
command,9.920577,1761865611.899119,nan,0.300000,-0.867358
error,9.932145,1761865611.910687,-0.492683,0.300000,-0.867358
command,9.950199,1761865611.928741,nan,0.300000,-0.344878
error,9.960976,1761865611.939518,-0.492683,0.300000,-0.344878
command,9.986956,1761865611.965498,nan,0.300000,-0.344878
error,9.999120,1761865611.977662,-0.492683,0.300000,-0.344878
command,10.016636,1761865611.995178,nan,0.300000,-0.344878
error,10.026188,1761865612.004730,-0.492683,0.300000,-0.344878
command,10.053159,1761865612.031701,nan,0.300000,-0.344878
error,10.066412,1761865612.044954,-0.492683,0.300000,-0.344878
command,10.082954,1761865612.061496,nan,0.300000,-0.344878
error,10.092265,1761865612.070807,-0.492683,0.300000,-0.344878
command,10.115390,1761865612.093932,nan,0.300000,-0.344878
error,10.127283,1761865612.105824,-0.492683,0.300000,-0.344878
command,10.147966,1761865612.126508,nan,0.300000,-0.344878
error,10.158903,1761865612.137444,-0.436585,0.300000,-0.344878
command,10.183454,1761865612.161996,nan,0.300000,-0.155263
error,10.199276,1761865612.177818,-0.346341,0.300000,-0.155263
command,10.214831,1761865612.193372,nan,0.300000,0.002312
error,10.225800,1761865612.204342,-0.265854,0.300000,0.002312
command,10.250579,1761865612.229121,nan,0.300000,0.034621
error,10.265151,1761865612.243693,-0.197561,0.300000,0.034621
command,10.281078,1761865612.259620,nan,0.300000,0.046438
error,10.294228,1761865612.272770,-0.170732,0.300000,0.046438
command,10.313767,1761865612.292309,nan,0.300000,-0.046194
error,10.325402,1761865612.303944,-0.185366,0.300000,-0.046194
command,10.346687,1761865612.325229,nan,0.300000,-0.170101
error,10.364832,1761865612.343374,-0.221951,0.300000,-0.170101
command,10.378808,1761865612.357350,nan,0.300000,-0.256124
error,10.395991,1761865612.374533,-0.285366,0.300000,-0.256124
command,10.412838,1761865612.391379,nan,0.300000,-0.370353
error,10.425469,1761865612.404011,-0.343902,0.300000,-0.370353
command,10.448366,1761865612.426908,nan,0.300000,-0.401047
error,10.467315,1761865612.445857,-0.373171,0.300000,-0.401047
command,10.479094,1761865612.457636,nan,0.300000,-0.340946
error,10.492864,1761865612.471406,-0.387805,0.300000,-0.340946
command,10.512470,1761865612.491012,nan,0.300000,-0.310956
error,10.525283,1761865612.503825,-0.346341,0.300000,-0.310956
command,10.543783,1761865612.522324,nan,0.300000,-0.126751
error,10.567612,1761865612.546154,-0.282927,0.300000,-0.126751
command,10.577636,1761865612.556178,nan,0.300000,-0.027015
error,10.594662,1761865612.573204,-0.209756,0.300000,-0.027015
command,10.610569,1761865612.589111,nan,0.300000,0.054157
error,10.634075,1761865612.612617,-0.146341,0.300000,0.054157
command,10.644146,1761865612.622688,nan,0.300000,0.070590
error,10.661323,1761865612.639865,-0.100000,0.300000,0.070590
command,10.676304,1761865612.654845,nan,0.300000,0.054994
error,10.699619,1761865612.678161,-0.063415,0.300000,0.054994
command,10.709297,1761865612.687839,nan,0.300000,0.057310
error,10.727201,1761865612.705743,-0.039024,0.300000,0.057310
command,10.741612,1761865612.720154,nan,0.300000,0.039067
error,10.765714,1761865612.744256,-0.026829,0.300000,0.039067
command,10.775819,1761865612.754361,nan,0.300000,0.013819
error,10.795404,1761865612.773946,-0.019512,0.300000,0.013819
command,10.807924,1761865612.786466,nan,0.300000,0.006396
error,10.825841,1761865612.804383,-0.021951,0.300000,0.006396
command,10.841032,1761865612.819574,nan,0.300000,-0.022000
error,10.859019,1761865612.837561,-0.007317,0.300000,-0.022000
command,10.874163,1761865612.852705,nan,0.300000,0.034619
error,10.892249,1761865612.870791,-0.021951,0.300000,0.034619
command,10.907183,1761865612.885725,nan,0.300000,-0.055128
error,10.931811,1761865612.910353,-0.024390,0.300000,-0.055128
command,10.940617,1761865612.919159,nan,0.300000,-0.023937
error,10.961945,1761865612.940487,-0.034146,0.300000,-0.023937
command,10.973104,1761865612.951646,nan,0.500000,-0.050130
error,10.992913,1761865612.971454,-0.036585,0.500000,-0.050130
command,11.006216,1761865612.984758,nan,0.500000,-0.032160
error,11.025657,1761865613.004199,-0.041463,0.500000,-0.032160
command,11.038271,1761865613.016813,nan,0.500000,-0.042726
error,11.065100,1761865613.043642,-0.046341,0.500000,-0.042726
command,11.072725,1761865613.051266,nan,0.500000,-0.045694
error,11.092599,1761865613.071141,-0.053659,0.500000,-0.045694
command,11.104695,1761865613.083237,nan,0.500000,-0.057335
error,11.127809,1761865613.106350,-0.063415,0.500000,-0.057335
command,11.138948,1761865613.117490,nan,0.500000,-0.070567
error,11.158931,1761865613.137473,-0.073171,0.500000,-0.070567
command,11.171067,1761865613.149609,nan,0.500000,-0.077903
error,11.199211,1761865613.177752,-0.080488,0.500000,-0.077903
command,11.205057,1761865613.183599,nan,0.500000,-0.076271
error,11.225962,1761865613.204504,-0.092683,0.500000,-0.076271
command,11.237206,1761865613.215748,nan,0.500000,-0.098218
error,11.265444,1761865613.243986,-0.102439,0.500000,-0.098218
command,11.270175,1761865613.248717,nan,0.500000,-0.099023
error,11.294369,1761865613.272911,-0.112195,0.500000,-0.099023
command,11.303808,1761865613.282350,nan,0.500000,-0.104896
error,11.325267,1761865613.303809,-0.117073,0.500000,-0.104896
command,11.336255,1761865613.314797,nan,0.500000,-0.095154
error,11.364900,1761865613.343442,-0.121951,0.500000,-0.095154
command,11.369398,1761865613.347940,nan,0.500000,-0.098836
error,11.393794,1761865613.372336,-0.126829,0.500000,-0.098836
command,11.403792,1761865613.382334,nan,0.500000,-0.101723
error,11.431356,1761865613.409897,-0.129268,0.500000,-0.101723
command,11.435897,1761865613.414439,nan,0.500000,-0.097225
error,11.461280,1761865613.439822,-0.129268,0.500000,-0.097225
command,11.469246,1761865613.447788,nan,0.500000,-0.090488
error,11.491849,1761865613.470391,-0.129268,0.500000,-0.090488
command,11.502249,1761865613.480791,nan,0.500000,-0.090488
error,11.525132,1761865613.503674,-0.126829,0.500000,-0.090488
command,11.534878,1761865613.513420,nan,0.500000,-0.081950
error,11.565629,1761865613.544171,-0.129268,0.500000,-0.081950
command,11.567881,1761865613.546423,nan,0.500000,-0.088780
error,11.593149,1761865613.571690,-0.126829,0.500000,-0.088780
command,11.601869,1761865613.580411,nan,0.500000,-0.088780
error,11.627692,1761865613.606234,-0.121951,0.500000,-0.088780
command,11.633479,1761865613.612021,nan,0.500000,-0.072011
error,11.658626,1761865613.637167,-0.117073,0.500000,-0.072011
command,11.667464,1761865613.646006,nan,0.500000,-0.068830
error,11.691619,1761865613.670161,-0.112195,0.500000,-0.068830
command,11.700661,1761865613.679203,nan,0.500000,-0.065250
error,11.725701,1761865613.704243,-0.112195,0.500000,-0.065250
command,11.733122,1761865613.711664,nan,0.500000,-0.078537
error,11.765003,1761865613.743545,-0.102439,0.500000,-0.078537
command,11.766583,1761865613.745125,nan,0.500000,-0.078537
error,11.795313,1761865613.773855,-0.095122,0.500000,-0.078537
command,11.798496,1761865613.777038,nan,0.500000,-0.044820
error,11.825236,1761865613.803778,-0.085366,0.500000,-0.044820
command,11.831755,1761865613.810297,nan,0.500000,-0.012757
error,11.865288,1761865613.843830,-0.078049,0.500000,-0.012757
command,11.865355,1761865613.843896,nan,0.500000,-0.059756
error,11.892111,1761865613.870653,-0.068293,0.500000,-0.059756
command,11.897875,1761865613.876417,nan,0.500000,-0.001795
command,11.931314,1761865613.909856,nan,0.500000,-0.047805
error,11.932017,1761865613.910558,-0.056098,0.500000,-0.047805
error,11.961884,1761865613.940426,-0.046341,0.500000,-0.047805
command,11.963887,1761865613.942428,nan,0.500000,-0.005898
error,11.992427,1761865613.970968,-0.036585,0.500000,-0.005898
command,11.997142,1761865613.975684,nan,0.500000,0.027291
error,12.027285,1761865614.005827,-0.026829,0.500000,0.027291
command,12.029209,1761865614.007751,nan,0.500000,-0.025610
command,12.062971,1761865614.041512,nan,0.500000,0.007953
error,12.065958,1761865614.044500,-0.014634,0.500000,0.007953
error,12.092528,1761865614.071070,-0.004878,0.500000,0.007953
command,12.095957,1761865614.074499,nan,0.500000,0.022162
command,12.128722,1761865614.107264,nan,0.500000,0.023265
error,12.133894,1761865614.112436,0.007317,0.500000,0.023265
error,12.159424,1761865614.137966,0.017073,0.500000,0.023265
command,12.162407,1761865614.140949,nan,0.400000,0.038032
error,12.193671,1761865614.172213,0.031707,0.400000,0.038032
command,12.195490,1761865614.174032,nan,0.400000,0.038685
command,12.228254,1761865614.206796,nan,0.400000,0.062806
error,12.231845,1761865614.210387,0.043902,0.400000,0.062806
error,12.261046,1761865614.239588,0.058537,0.400000,0.062806
command,12.261078,1761865614.239620,nan,0.400000,0.064152
command,12.294124,1761865614.272666,nan,0.400000,0.080241
error,12.301740,1761865614.280282,0.070732,0.400000,0.080241
error,12.326601,1761865614.305142,0.078049,0.400000,0.080241
command,12.327945,1761865614.306486,nan,0.400000,0.082679
command,12.359770,1761865614.338312,nan,0.400000,0.074641
error,12.365550,1761865614.344092,0.095122,0.400000,0.074641
command,12.393503,1761865614.372044,nan,0.400000,0.113611
error,12.393955,1761865614.372497,0.100000,0.400000,0.113611
command,12.427900,1761865614.406442,nan,0.400000,0.083074
error,12.432112,1761865614.410654,0.107317,0.400000,0.083074
command,12.458865,1761865614.437407,nan,0.400000,0.095475
error,12.461034,1761865614.439576,0.117073,0.400000,0.095475
command,12.492482,1761865614.471024,nan,0.400000,0.108424
error,12.492518,1761865614.471060,0.126829,0.400000,0.108424
command,12.524717,1761865614.503259,nan,0.400000,0.115547
error,12.533344,1761865614.511886,0.126829,0.400000,0.115547
command,12.559018,1761865614.537560,nan,0.400000,0.088780
error,12.559280,1761865614.537822,0.124390,0.400000,0.088780
command,12.590823,1761865614.569365,nan,0.400000,0.080429
error,12.593081,1761865614.571623,0.126829,0.400000,0.080429
command,12.626530,1761865614.605072,nan,0.400000,0.095417
error,12.634431,1761865614.612973,0.129268,0.400000,0.095417
command,12.656426,1761865614.634967,nan,0.400000,0.097203
error,12.659324,1761865614.637866,0.129268,0.400000,0.097203
command,12.692300,1761865614.670842,nan,0.400000,0.090488
error,12.698605,1761865614.677147,0.131707,0.400000,0.090488
command,12.722921,1761865614.701463,nan,0.400000,0.098751
error,12.725864,1761865614.704406,0.129268,0.400000,0.098751
command,12.758177,1761865614.736719,nan,0.400000,0.083819
error,12.765824,1761865614.744366,0.124390,0.400000,0.083819
command,12.788941,1761865614.767483,nan,0.400000,0.073878
error,12.795369,1761865614.773911,0.119512,0.400000,0.073878
command,12.821849,1761865614.800391,nan,0.400000,0.070262
error,12.825437,1761865614.803979,0.117073,0.400000,0.070262
command,12.857486,1761865614.836028,nan,0.400000,0.075264
error,12.871388,1761865614.849930,0.112195,0.400000,0.075264
command,12.887937,1761865614.866479,nan,0.400000,0.065405
error,12.893796,1761865614.872338,0.107317,0.400000,0.065405
command,12.920523,1761865614.899065,nan,0.400000,0.061694
error,12.924665,1761865614.903207,0.102439,0.400000,0.061694
command,12.956660,1761865614.935202,nan,0.400000,0.058269
error,12.968052,1761865614.946594,0.097561,0.400000,0.058269
command,12.987187,1761865614.965729,nan,0.400000,0.055266
error,12.993631,1761865614.972173,0.092683,0.400000,0.055266
command,13.022538,1761865615.001080,nan,0.400000,0.051555
error,13.032189,1761865615.010731,0.080488,0.400000,0.051555
command,13.052925,1761865615.031467,nan,0.400000,0.023116
error,13.058650,1761865615.037192,0.075610,0.400000,0.023116
command,13.087034,1761865615.065576,nan,0.400000,0.039513
error,13.098478,1761865615.077020,0.068293,0.400000,0.039513
command,13.119306,1761865615.097848,nan,0.400000,0.027884
error,13.127173,1761865615.105714,0.065854,0.400000,0.027884
command,13.155844,1761865615.134386,nan,0.400000,0.039496
error,13.166625,1761865615.145167,0.060976,0.400000,0.039496
command,13.184607,1761865615.163149,nan,0.400000,0.029028
error,13.193132,1761865615.171674,0.056098,0.400000,0.029028
command,13.221076,1761865615.199618,nan,0.400000,0.026027
error,13.231014,1761865615.209556,0.048780,0.400000,0.026027
command,13.251485,1761865615.230027,nan,0.400000,0.014411
error,13.258572,1761865615.237114,0.041463,0.400000,0.014411
command,13.286265,1761865615.264807,nan,0.400000,0.008612
error,13.299868,1761865615.278410,0.034146,0.400000,0.008612
command,13.317047,1761865615.295589,nan,0.400000,0.004368
error,13.325682,1761865615.304224,0.029268,0.400000,0.004368
command,13.353153,1761865615.331695,nan,0.400000,0.007244
error,13.366114,1761865615.344656,0.021951,0.400000,0.007244
command,13.383074,1761865615.361615,nan,0.400000,-0.004691
error,13.392988,1761865615.371530,0.019512,0.400000,-0.004691
command,13.419329,1761865615.397871,nan,0.400000,0.007036
error,13.432605,1761865615.411147,0.014634,0.400000,0.007036
command,13.448038,1761865615.426580,nan,0.400000,-0.003389
error,13.460988,1761865615.439529,0.009756,0.400000,-0.003389
command,13.484635,1761865615.463177,nan,0.400000,-0.006167
error,13.498849,1761865615.477391,0.007317,0.400000,-0.006167
command,13.513979,1761865615.492521,nan,0.400000,-0.001699
error,13.525361,1761865615.503903,0.004878,0.400000,-0.001699
command,13.551228,1761865615.529770,nan,0.400000,-0.003078
error,13.564086,1761865615.542627,0.007317,0.400000,-0.003078
command,13.580859,1761865615.559401,nan,0.400000,0.011774
error,13.593238,1761865615.571780,0.007317,0.400000,0.011774
command,13.613882,1761865615.592424,nan,0.400000,0.005122
error,13.627709,1761865615.606251,0.009756,0.400000,0.005122
command,13.646482,1761865615.625024,nan,0.400000,0.013439
error,13.658461,1761865615.637003,0.007317,0.400000,0.013439
command,13.679633,1761865615.658175,nan,0.400000,-0.001623
error,13.699761,1761865615.678303,0.007317,0.400000,-0.001623
command,13.712864,1761865615.691406,nan,0.400000,0.005122
error,13.725802,1761865615.704343,0.004878,0.400000,0.005122
command,13.745775,1761865615.724317,nan,0.400000,-0.003111
error,13.759115,1761865615.737657,0.007317,0.400000,-0.003111
command,13.779895,1761865615.758436,nan,0.300000,0.011804
error,13.802054,1761865615.780596,0.007317,0.300000,0.011804
command,13.812813,1761865615.791354,nan,0.300000,0.005122
error,13.827658,1761865615.806200,0.009756,0.300000,0.005122
command,13.845009,1761865615.823550,nan,0.300000,0.013427
error,13.858825,1761865615.837366,0.009756,0.300000,0.013427
command,13.878094,1761865615.856636,nan,0.300000,0.006829
error,13.892008,1761865615.870550,0.014634,0.300000,0.006829
command,13.911280,1761865615.889822,nan,0.300000,0.023521
error,13.932382,1761865615.910924,0.017073,0.300000,0.023521
command,13.942672,1761865615.921214,nan,0.300000,0.018779
error,13.960913,1761865615.939454,0.024390,0.300000,0.018779
command,13.975930,1761865615.954472,nan,0.300000,0.036756
error,13.993830,1761865615.972372,0.012195,0.300000,0.036756
command,14.009836,1761865615.988378,nan,0.300000,-0.024491
error,14.026411,1761865616.004953,-0.004878,0.300000,-0.024491
command,14.042065,1761865616.020607,nan,0.300000,-0.050212
error,14.059827,1761865616.038369,-0.029268,0.300000,-0.050212
command,14.076132,1761865616.054674,nan,0.300000,-0.086295
error,14.099227,1761865616.077769,-0.087805,0.300000,-0.086295
command,14.108954,1761865616.087496,nan,0.300000,-0.221086
error,14.127307,1761865616.105849,-0.146341,0.300000,-0.221086
command,14.141093,1761865616.119634,nan,0.300000,-0.262585
error,14.159105,1761865616.137647,-0.224390,0.300000,-0.262585
command,14.174262,1761865616.152804,nan,0.300000,-0.369133
error,14.192681,1761865616.171222,-0.302439,0.300000,-0.369133
command,14.206460,1761865616.185002,nan,0.300000,-0.430696
error,14.231346,1761865616.209888,-0.378049,0.300000,-0.430696
command,14.240710,1761865616.219252,nan,0.300000,-0.468721
error,14.258683,1761865616.237225,-0.453659,0.300000,-0.468721
command,14.272958,1761865616.251500,nan,0.300000,-0.522505
error,14.293405,1761865616.271947,-0.504878,0.300000,-0.522505
command,14.306228,1761865616.284770,nan,0.300000,-0.492056
error,14.324780,1761865616.303322,-0.517073,0.300000,-0.492056
command,14.338297,1761865616.316839,nan,0.300000,-0.396063
error,14.357859,1761865616.336401,-0.470732,0.300000,-0.396063
command,14.371371,1761865616.349913,nan,0.300000,-0.203882
error,14.391962,1761865616.370503,-0.390244,0.300000,-0.203882
command,14.404512,1761865616.383054,nan,0.300000,-0.053676
error,14.424581,1761865616.403123,-0.285366,0.300000,-0.053676
command,14.437644,1761865616.416186,nan,0.300000,0.084842
error,14.467388,1761865616.445930,-0.185366,0.300000,0.084842
command,14.471798,1761865616.450340,nan,0.300000,0.140996
error,14.492655,1761865616.471197,-0.124390,0.300000,0.140996
command,14.504582,1761865616.483124,nan,0.300000,0.077417
error,14.524529,1761865616.503071,-0.097561,0.300000,0.077417
command,14.536826,1761865616.515368,nan,0.300000,0.005974
error,14.563661,1761865616.542203,-0.095122,0.300000,0.005974
command,14.572000,1761865616.550542,nan,0.300000,-0.060096
error,14.592365,1761865616.570907,-0.134146,0.300000,-0.060096
command,14.602734,1761865616.581276,nan,0.300000,-0.204608
error,14.633343,1761865616.611885,-0.207317,0.300000,-0.204608
command,14.637641,1761865616.616183,nan,0.300000,-0.093902
error,14.658574,1761865616.637115,-0.282927,0.300000,-0.093902
command,14.669082,1761865616.647624,nan,0.300000,-0.607882
error,14.697460,1761865616.676002,-0.397561,0.300000,-0.607882
command,14.703968,1761865616.682510,nan,0.300000,-0.586216
error,14.724671,1761865616.703213,-0.397561,0.300000,-0.586216
command,14.735602,1761865616.714144,nan,0.300000,-0.278293
error,14.764284,1761865616.742826,-0.397561,0.300000,-0.278293
command,14.769165,1761865616.747706,nan,0.300000,-0.278293
error,14.794146,1761865616.772688,-0.397561,0.300000,-0.278293
command,14.802855,1761865616.781396,nan,0.300000,-0.278293
error,14.824463,1761865616.803005,-0.509756,0.300000,-0.278293
command,14.834949,1761865616.813491,nan,0.300000,-0.665373
error,14.857917,1761865616.836459,-0.463415,0.300000,-0.665373
command,14.867950,1761865616.846492,nan,0.300000,-0.199103
error,14.899579,1761865616.878121,-0.412195,0.300000,-0.199103
command,14.901770,1761865616.880312,nan,0.300000,-0.324390
error,14.924585,1761865616.903127,-0.273171,0.300000,-0.324390
command,14.933573,1761865616.912115,nan,0.300000,0.340800
error,14.966489,1761865616.945031,-0.165854,0.300000,0.340800
command,14.966818,1761865616.945360,nan,0.300000,-0.191220
error,14.992510,1761865616.971052,-0.087805,0.300000,-0.191220
command,15.001168,1761865616.979710,nan,0.300000,0.434458
error,15.024391,1761865617.002933,-0.082927,0.300000,0.434458
command,15.033827,1761865617.012369,nan,0.300000,-0.044760
error,15.064666,1761865617.043208,-0.121951,0.300000,-0.044760
command,15.067318,1761865617.045860,nan,0.300000,-0.058049
error,15.091116,1761865617.069658,-0.231707,0.300000,-0.058049
command,15.098352,1761865617.076894,nan,0.300000,-0.576382
command,15.132428,1761865617.110970,nan,0.300000,-0.162195
error,15.132746,1761865617.111288,-0.378049,0.300000,-0.162195
error,15.158140,1761865617.136682,-0.378049,0.300000,-0.162195
command,15.165558,1761865617.144100,nan,0.300000,-0.654091
command,15.198816,1761865617.177358,nan,0.300000,-0.264634
error,15.199754,1761865617.178296,-0.378049,0.300000,-0.264634
error,15.224796,1761865617.203338,-0.378049,0.300000,-0.264634
command,15.230648,1761865617.209190,nan,0.300000,-0.264634
command,15.263871,1761865617.242413,nan,0.300000,-0.264634
error,15.264328,1761865617.242870,-0.378049,0.300000,-0.264634
error,15.293766,1761865617.272308,-0.378049,0.300000,-0.264634
command,15.296579,1761865617.275120,nan,0.300000,-0.264634
error,15.324636,1761865617.303178,-0.378049,0.300000,-0.264634
command,15.329469,1761865617.308011,nan,0.300000,-0.264634
error,15.358027,1761865617.336568,-0.460976,0.300000,-0.264634
command,15.362513,1761865617.341054,nan,0.300000,-0.550377
error,15.392361,1761865617.370903,-0.380488,0.300000,-0.550377
command,15.395895,1761865617.374437,nan,0.300000,-0.322683
error,15.424688,1761865617.403230,-0.287805,0.300000,-0.322683
command,15.428743,1761865617.407284,nan,0.300000,0.268949
command,15.461335,1761865617.439877,nan,0.300000,-0.201463
